config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,theiler_multiplier,w_samples,w_seconds,target_rr,achieved_rr,rr_error,rr_exact,epsilon,zero_distance_fraction,DET,LAM,TT,n_diagonal_lines,n_vertical_lines,valid,qc_reason
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,13,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,129.03845416327192,0.0,0.9014116602900081,0.780682922148794,2.608125976679889,16375,49914,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,13,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,129.16979221492153,0.0,0.9008114327237495,0.7795264623955431,2.604625283263192,16205,49424,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,14,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,130.18010479170363,0.0,0.8966942639599939,0.8075653010559826,2.7280807351229885,16263,49842,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,14,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,129.9690104362087,0.0,0.8967341113256654,0.80712906437027,2.7259139240506327,16145,49375,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,14,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,129.86803041737053,0.0,0.8967421581688264,0.8055165314278794,2.723871733966746,15978,48836,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,15,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,94.84390897557715,0.0,0.9136446244669605,0.654435958045779,2.340335152815241,15438,47083,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,15,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,94.5052084625174,0.0,0.9139330990560947,0.6518104513235065,2.33675882529991,15309,46514,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,15,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,94.28539064902385,0.0,0.9134310282184813,0.6488736829356909,2.334379016622007,15172,45903,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,16,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,89.67461469271524,0.0,0.919904498319218,0.7667098245572357,2.5503575803074003,15353,50618,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,16,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,89.4974202974725,0.0,0.9195341640980127,0.7653069791429291,2.5501668565034072,15206,50043,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,16,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,89.20739865745074,0.0,0.9191958338379557,0.7624863751968027,2.547070960433692,15050,49436,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,0.75,sample_1,17,Awake,50.000000000045475,3000,8,0.16,8,0.75,42,0.839999999999236,0.02,0.019999995248673727,4.751326273394474e-09,True,98.84311772607163,0.0,0.9215912195469609,0.8232506206421419,2.616247027292288,15176,52982,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.0,sample_1,17,Awake,50.000000000045475,3000,8,0.16,8,1.0,56,1.1199999999989814,0.02,0.020000105545251567,1.0554525156636352e-07,True,98.67874812274574,0.0,0.9216450579896135,0.8226489319596532,2.615193975788771,15056,52455,True,ok
daa61681c525161e5a6bd398fd9f692d9b84b58f757fc73f2024d6cebd8c2555,theiler,1.25,sample_1,17,Awake,50.000000000045475,3000,8,0.16,8,1.25,70,1.3999999999987267,0.02,0.019999995155626702,4.844373298340532e-09,True,98.49489264266774,0.0,0.9212668039239433,0.821157805498365,2.609915701143231,14890,51958,True,ok
