session,session_id,state,window_id,window_30_id,parent_window_60_id,subwindow,duration_s,window_size_s,representation,fs,n_samples,m,tau_seconds,tau_samples,theiler_seconds,theiler_samples,n_horizons,horizon_min_s,horizon_max_s,Mean_CC,Mean_NRMSE,mean_valid_fraction,minimum_valid_fraction,valid,status,failure_reason
sample_1,1,Awake,11,sample_1_awake_w0006_60s_h1,sample_1_awake_w0006_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6185456532741959,0.7108664499673129,1.0,1.0,True,ok,
sample_1,1,Awake,12,sample_1_awake_w0006_60s_h2,sample_1_awake_w0006_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5532851860523509,0.7630637811507297,1.0,1.0,True,ok,
sample_1,1,Awake,13,sample_1_awake_w0007_60s_h1,sample_1_awake_w0007_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7701133345110713,0.5557827109577,1.0,1.0,True,ok,
sample_1,1,Awake,14,sample_1_awake_w0007_60s_h2,sample_1_awake_w0007_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7895664854233676,0.5386150908663909,1.0,1.0,True,ok,
sample_1,1,Awake,15,sample_1_awake_w0008_60s_h1,sample_1_awake_w0008_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7182968704843721,0.6169289444577619,1.0,1.0,True,ok,
sample_1,1,Awake,16,sample_1_awake_w0008_60s_h2,sample_1_awake_w0008_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.48049664141975135,0.7737746140810607,1.0,1.0,True,ok,
sample_1,1,Awake,17,sample_1_awake_w0009_60s_h1,sample_1_awake_w0009_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5067650743933773,0.738567669983868,1.0,1.0,True,ok,
sample_1,1,Awake,18,sample_1_awake_w0009_60s_h2,sample_1_awake_w0009_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7689833218092507,0.5315284497560642,1.0,1.0,True,ok,
sample_1,1,Awake,19,sample_1_awake_w0010_60s_h1,sample_1_awake_w0010_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6033176940398117,0.661103509625885,1.0,1.0,True,ok,
sample_1,1,Awake,20,sample_1_awake_w0010_60s_h2,sample_1_awake_w0010_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.744167729278222,0.5815535222072054,1.0,1.0,True,ok,
sample_1,1,Awake,21,sample_1_awake_w0011_60s_h1,sample_1_awake_w0011_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7944966395921825,0.5200786392197267,1.0,1.0,True,ok,
sample_1,1,Awake,22,sample_1_awake_w0011_60s_h2,sample_1_awake_w0011_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7614119397671207,0.5707295321065389,1.0,1.0,True,ok,
sample_1,1,Awake,23,sample_1_awake_w0012_60s_h1,sample_1_awake_w0012_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6814926885178499,0.6379871280032802,1.0,1.0,True,ok,
sample_1,1,Awake,24,sample_1_awake_w0012_60s_h2,sample_1_awake_w0012_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7995234983102975,0.5376813158106926,1.0,1.0,True,ok,
sample_1,1,Awake,25,sample_1_awake_w0013_60s_h1,sample_1_awake_w0013_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5561115788743841,0.7546537090181556,1.0,1.0,True,ok,
sample_1,1,Awake,26,sample_1_awake_w0013_60s_h2,sample_1_awake_w0013_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.659970527590492,0.6571247353335578,1.0,1.0,True,ok,
sample_1,1,Awake,27,sample_1_awake_w0014_60s_h1,sample_1_awake_w0014_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6449248960089222,0.6400931670507002,1.0,1.0,True,ok,
sample_1,1,Awake,28,sample_1_awake_w0014_60s_h2,sample_1_awake_w0014_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5359597754514753,0.7353022524501098,1.0,1.0,True,ok,
sample_1,1,Awake,29,sample_1_awake_w0015_60s_h1,sample_1_awake_w0015_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7332052764086637,0.5560035279481428,1.0,1.0,True,ok,
sample_1,1,Awake,30,sample_1_awake_w0015_60s_h2,sample_1_awake_w0015_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.8524619635485344,0.46027156332171526,1.0,1.0,True,ok,
sample_1,1,Awake,31,sample_1_awake_w0016_60s_h1,sample_1_awake_w0016_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7770289606428888,0.5587396053581153,1.0,1.0,True,ok,
sample_1,1,Awake,32,sample_1_awake_w0016_60s_h2,sample_1_awake_w0016_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6833046684310159,0.6148356618850824,1.0,1.0,True,ok,
sample_1,1,Awake,33,sample_1_awake_w0017_60s_h1,sample_1_awake_w0017_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7873960762916098,0.544984828760063,1.0,1.0,True,ok,
sample_1,1,Awake,34,sample_1_awake_w0017_60s_h2,sample_1_awake_w0017_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6814073188071821,0.6303763152650482,1.0,1.0,True,ok,
sample_1,1,Awake,35,sample_1_awake_w0022_60s_h1,sample_1_awake_w0022_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7333204471640854,0.5931326139454903,1.0,1.0,True,ok,
sample_1,1,Awake,36,sample_1_awake_w0022_60s_h2,sample_1_awake_w0022_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.625862224057765,0.6688650849406895,1.0,1.0,True,ok,
sample_1,1,Awake,37,sample_1_awake_w0023_60s_h1,sample_1_awake_w0023_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.8360595973681506,0.4774600856877924,1.0,1.0,True,ok,
sample_1,1,Awake,38,sample_1_awake_w0023_60s_h2,sample_1_awake_w0023_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6943323840517812,0.6301739926234524,1.0,1.0,True,ok,
sample_1,1,Awake,39,sample_1_awake_w0027_60s_h1,sample_1_awake_w0027_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6530125241600708,0.6797056491277699,1.0,1.0,True,ok,
sample_1,1,Awake,40,sample_1_awake_w0027_60s_h2,sample_1_awake_w0027_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6334142175370415,0.7034309044653717,1.0,1.0,True,ok,
sample_1,1,Awake,41,sample_1_awake_w0028_60s_h1,sample_1_awake_w0028_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7090300137700261,0.5953320677750888,1.0,1.0,True,ok,
sample_1,1,Awake,42,sample_1_awake_w0028_60s_h2,sample_1_awake_w0028_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6268063400872476,0.6406764893284858,1.0,1.0,True,ok,
sample_1,1,Awake,43,sample_1_awake_w0029_60s_h1,sample_1_awake_w0029_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5642324176291867,0.7303709683592274,1.0,1.0,True,ok,
sample_1,1,Awake,44,sample_1_awake_w0029_60s_h2,sample_1_awake_w0029_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7601623935584247,0.584893616252145,1.0,1.0,True,ok,
sample_1,1,Awake,45,sample_1_awake_w0030_60s_h1,sample_1_awake_w0030_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5153084152925478,0.7525520490772784,1.0,1.0,True,ok,
sample_1,1,Awake,46,sample_1_awake_w0030_60s_h2,sample_1_awake_w0030_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6386324814376177,0.6493595600094789,1.0,1.0,True,ok,
sample_1,1,Awake,47,sample_1_awake_w0033_60s_h1,sample_1_awake_w0033_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7967962815954442,0.5092128540183088,1.0,1.0,True,ok,
sample_1,1,Awake,48,sample_1_awake_w0033_60s_h2,sample_1_awake_w0033_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.8504969936849505,0.4751320112713607,1.0,1.0,True,ok,
sample_1,1,Drowsy,49,sample_1_drowsy_w0018_60s_h1,sample_1_drowsy_w0018_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6336556228662648,0.6328348358982628,1.0,1.0,True,ok,
sample_1,1,Drowsy,50,sample_1_drowsy_w0018_60s_h2,sample_1_drowsy_w0018_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.48012427665657437,0.7414793161069317,1.0,1.0,True,ok,
sample_1,1,Drowsy,51,sample_1_drowsy_w0021_60s_h1,sample_1_drowsy_w0021_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5591239744790811,0.7311247104160878,1.0,1.0,True,ok,
sample_1,1,Drowsy,52,sample_1_drowsy_w0021_60s_h2,sample_1_drowsy_w0021_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.5857346194751546,0.7506917471785193,1.0,1.0,True,ok,
sample_1,1,Drowsy,53,sample_1_drowsy_w0024_60s_h1,sample_1_drowsy_w0024_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.528321913050821,0.741869825273922,1.0,1.0,True,ok,
sample_1,1,Drowsy,54,sample_1_drowsy_w0024_60s_h2,sample_1_drowsy_w0024_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.8334190701611197,0.4844936305613965,1.0,1.0,True,ok,
sample_1,1,Drowsy,55,sample_1_drowsy_w0025_60s_h1,sample_1_drowsy_w0025_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.8332572434888815,0.5055554285990169,1.0,1.0,True,ok,
sample_1,1,Drowsy,56,sample_1_drowsy_w0025_60s_h2,sample_1_drowsy_w0025_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.8167822258420122,0.5130130161676281,1.0,1.0,True,ok,
sample_1,1,Drowsy,57,sample_1_drowsy_w0026_60s_h1,sample_1_drowsy_w0026_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6725920022481978,0.6254350385944144,1.0,1.0,True,ok,
sample_1,1,Drowsy,58,sample_1_drowsy_w0026_60s_h2,sample_1_drowsy_w0026_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.6993382579459211,0.6129570677002454,1.0,1.0,True,ok,
sample_1,1,Drowsy,59,sample_1_drowsy_w0031_60s_h1,sample_1_drowsy_w0031_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7402900392193849,0.5860130945809252,1.0,1.0,True,ok,
sample_1,1,Drowsy,60,sample_1_drowsy_w0031_60s_h2,sample_1_drowsy_w0031_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7307824118288136,0.6040622860794402,1.0,1.0,True,ok,
sample_1,1,Drowsy,61,sample_1_drowsy_w0034_60s_h1,sample_1_drowsy_w0034_60s,h1,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.8436927197529757,0.4720982939984251,1.0,1.0,True,ok,
sample_1,1,Drowsy,62,sample_1_drowsy_w0034_60s_h2,sample_1_drowsy_w0034_60s,h2,30,30,Processed,50.000000000045475,1500,8,0.16,8,1.0,50,18,0.04,4.0,0.7927390342465066,0.5561535915994421,1.0,1.0,True,ok,
sample_4,4,Awake,1,sample_4_awake_w0001_60s_h1,sample_4_awake_w0001_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8402203038033023,0.5274400239266515,1.0,1.0,True,ok,
sample_4,4,Awake,2,sample_4_awake_w0001_60s_h2,sample_4_awake_w0001_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.49580826541036443,0.8111218001168834,1.0,1.0,True,ok,
sample_4,4,Awake,3,sample_4_awake_w0002_60s_h1,sample_4_awake_w0002_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7128320817160859,0.6528234977658915,1.0,1.0,True,ok,
sample_4,4,Awake,4,sample_4_awake_w0002_60s_h2,sample_4_awake_w0002_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5727552475838229,0.768589587462553,1.0,1.0,True,ok,
sample_4,4,Awake,5,sample_4_awake_w0003_60s_h1,sample_4_awake_w0003_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5793889005317386,0.7212737888250427,1.0,1.0,True,ok,
sample_4,4,Awake,6,sample_4_awake_w0003_60s_h2,sample_4_awake_w0003_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7147727265427136,0.6322918015973494,1.0,1.0,True,ok,
sample_4,4,Awake,7,sample_4_awake_w0004_60s_h1,sample_4_awake_w0004_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6161274105472111,0.7204527195047005,1.0,1.0,True,ok,
sample_4,4,Awake,8,sample_4_awake_w0004_60s_h2,sample_4_awake_w0004_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5525325162685468,0.753899728887246,1.0,1.0,True,ok,
sample_4,4,Awake,9,sample_4_awake_w0005_60s_h1,sample_4_awake_w0005_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7483960830655569,0.6058123068149706,1.0,1.0,True,ok,
sample_4,4,Awake,10,sample_4_awake_w0005_60s_h2,sample_4_awake_w0005_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8125209346187166,0.513258719782912,1.0,1.0,True,ok,
sample_4,4,Awake,11,sample_4_awake_w0006_60s_h1,sample_4_awake_w0006_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8103417396540178,0.529366548816561,1.0,1.0,True,ok,
sample_4,4,Awake,12,sample_4_awake_w0006_60s_h2,sample_4_awake_w0006_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7234891015200939,0.6250114915847064,1.0,1.0,True,ok,
sample_4,4,Awake,13,sample_4_awake_w0007_60s_h1,sample_4_awake_w0007_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7077244384211545,0.6406141512132293,1.0,1.0,True,ok,
sample_4,4,Awake,14,sample_4_awake_w0007_60s_h2,sample_4_awake_w0007_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6723750092185372,0.6813675239790097,1.0,1.0,True,ok,
sample_4,4,Awake,15,sample_4_awake_w0008_60s_h1,sample_4_awake_w0008_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6521258745450453,0.6896829383209231,1.0,1.0,True,ok,
sample_4,4,Awake,16,sample_4_awake_w0008_60s_h2,sample_4_awake_w0008_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.594312345889549,0.7202567858841806,1.0,1.0,True,ok,
sample_4,4,Awake,17,sample_4_awake_w0009_60s_h1,sample_4_awake_w0009_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5495216227898653,0.774854639034484,1.0,1.0,True,ok,
sample_4,4,Awake,18,sample_4_awake_w0009_60s_h2,sample_4_awake_w0009_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5934060650728243,0.7556112739993809,1.0,1.0,True,ok,
sample_4,4,Awake,19,sample_4_awake_w0010_60s_h1,sample_4_awake_w0010_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7749955589164306,0.5711261229733205,1.0,1.0,True,ok,
sample_4,4,Awake,20,sample_4_awake_w0010_60s_h2,sample_4_awake_w0010_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.8224916443371798,0.521435779715773,1.0,1.0,True,ok,
sample_4,4,Awake,21,sample_4_awake_w0014_60s_h1,sample_4_awake_w0014_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.4704307123029501,0.8433536429072221,1.0,1.0,True,ok,
sample_4,4,Awake,22,sample_4_awake_w0014_60s_h2,sample_4_awake_w0014_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7007177912107486,0.6399624927356515,1.0,1.0,True,ok,
sample_4,4,Awake,23,sample_4_awake_w0015_60s_h1,sample_4_awake_w0015_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7310876155694835,0.6030325022358904,1.0,1.0,True,ok,
sample_4,4,Awake,24,sample_4_awake_w0015_60s_h2,sample_4_awake_w0015_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5547518441694196,0.7451497341898342,1.0,1.0,True,ok,
sample_4,4,Awake,25,sample_4_awake_w0016_60s_h1,sample_4_awake_w0016_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6416406486205793,0.6571231977816259,1.0,1.0,True,ok,
sample_4,4,Awake,26,sample_4_awake_w0016_60s_h2,sample_4_awake_w0016_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6823631658478632,0.6467464903341367,1.0,1.0,True,ok,
sample_4,4,Awake,27,sample_4_awake_w0017_60s_h1,sample_4_awake_w0017_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7157166799119865,0.655063691912716,1.0,1.0,True,ok,
sample_4,4,Awake,28,sample_4_awake_w0017_60s_h2,sample_4_awake_w0017_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5256459146853795,0.7726574169827063,1.0,1.0,True,ok,
sample_4,4,Awake,29,sample_4_awake_w0018_60s_h1,sample_4_awake_w0018_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6897250854342086,0.6797684512058019,1.0,1.0,True,ok,
sample_4,4,Awake,30,sample_4_awake_w0018_60s_h2,sample_4_awake_w0018_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5328129885150132,0.7621019319003023,1.0,1.0,True,ok,
sample_4,4,Awake,31,sample_4_awake_w0019_60s_h1,sample_4_awake_w0019_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5844320740904579,0.7082039232279688,1.0,1.0,True,ok,
sample_4,4,Awake,32,sample_4_awake_w0019_60s_h2,sample_4_awake_w0019_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.47249849737940836,0.7737674902654234,1.0,1.0,True,ok,
sample_4,4,Awake,33,sample_4_awake_w0020_60s_h1,sample_4_awake_w0020_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.43441700057298616,0.8325136684906828,1.0,1.0,True,ok,
sample_4,4,Awake,34,sample_4_awake_w0020_60s_h2,sample_4_awake_w0020_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6067688321780631,0.6995128457730545,1.0,1.0,True,ok,
sample_4,4,Awake,35,sample_4_awake_w0021_60s_h1,sample_4_awake_w0021_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6722373576792919,0.6417857071726838,1.0,1.0,True,ok,
sample_4,4,Awake,36,sample_4_awake_w0021_60s_h2,sample_4_awake_w0021_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7552998001779994,0.5943006066254715,1.0,1.0,True,ok,
sample_4,4,Awake,37,sample_4_awake_w0022_60s_h1,sample_4_awake_w0022_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6233851611168132,0.7162142840114103,1.0,1.0,True,ok,
sample_4,4,Awake,38,sample_4_awake_w0022_60s_h2,sample_4_awake_w0022_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.47950955674225626,0.803015421538997,1.0,1.0,True,ok,
sample_4,4,Awake,39,sample_4_awake_w0023_60s_h1,sample_4_awake_w0023_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6237491932571062,0.7103346046280373,1.0,1.0,True,ok,
sample_4,4,Awake,40,sample_4_awake_w0023_60s_h2,sample_4_awake_w0023_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.606649563220174,0.6829757515635024,1.0,1.0,True,ok,
sample_4,4,Awake,41,sample_4_awake_w0024_60s_h1,sample_4_awake_w0024_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5802420407056715,0.7027774256372132,1.0,1.0,True,ok,
sample_4,4,Awake,42,sample_4_awake_w0024_60s_h2,sample_4_awake_w0024_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5381496742655965,0.7564959077181865,1.0,1.0,True,ok,
sample_4,4,Awake,43,sample_4_awake_w0025_60s_h1,sample_4_awake_w0025_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5774257824007699,0.6915326169936059,1.0,1.0,True,ok,
sample_4,4,Awake,44,sample_4_awake_w0025_60s_h2,sample_4_awake_w0025_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5017106963809115,0.7886002564882233,1.0,1.0,True,ok,
sample_4,4,Awake,45,sample_4_awake_w0026_60s_h1,sample_4_awake_w0026_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6627320339221106,0.6729586791171125,1.0,1.0,True,ok,
sample_4,4,Awake,46,sample_4_awake_w0026_60s_h2,sample_4_awake_w0026_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.4067389606094586,0.855736728510257,1.0,1.0,True,ok,
sample_4,4,Awake,47,sample_4_awake_w0027_60s_h1,sample_4_awake_w0027_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.43884499341865363,0.8079097157599395,1.0,1.0,True,ok,
sample_4,4,Awake,48,sample_4_awake_w0027_60s_h2,sample_4_awake_w0027_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5122125550856738,0.7704665332920497,1.0,1.0,True,ok,
sample_4,4,Awake,49,sample_4_awake_w0028_60s_h1,sample_4_awake_w0028_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6390971027584238,0.6939151129029635,1.0,1.0,True,ok,
sample_4,4,Awake,50,sample_4_awake_w0028_60s_h2,sample_4_awake_w0028_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5160847187169133,0.7777167417260603,1.0,1.0,True,ok,
sample_4,4,Awake,51,sample_4_awake_w0029_60s_h1,sample_4_awake_w0029_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.7593139196175991,0.5871958679535209,1.0,1.0,True,ok,
sample_4,4,Awake,52,sample_4_awake_w0029_60s_h2,sample_4_awake_w0029_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5012847393869806,0.776954926148229,1.0,1.0,True,ok,
sample_4,4,Awake,53,sample_4_awake_w0030_60s_h1,sample_4_awake_w0030_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6452082726395605,0.7005579412124535,1.0,1.0,True,ok,
sample_4,4,Awake,54,sample_4_awake_w0030_60s_h2,sample_4_awake_w0030_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.693103060595951,0.6334965265911938,1.0,1.0,True,ok,
sample_4,4,Awake,55,sample_4_awake_w0031_60s_h1,sample_4_awake_w0031_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.648864528551046,0.708058097810452,1.0,1.0,True,ok,
sample_4,4,Awake,56,sample_4_awake_w0031_60s_h2,sample_4_awake_w0031_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6336133600249662,0.6679428663149406,1.0,1.0,True,ok,
sample_4,4,Awake,57,sample_4_awake_w0032_60s_h1,sample_4_awake_w0032_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6747250053866339,0.6788640945705162,1.0,1.0,True,ok,
sample_4,4,Awake,58,sample_4_awake_w0032_60s_h2,sample_4_awake_w0032_60s,h2,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.6324168420048538,0.6853661270841827,1.0,1.0,True,ok,
sample_4,4,Drowsy,59,sample_4_drowsy_w0011_60s_h1,sample_4_drowsy_w0011_60s,h1,30,30,Processed,24.991877639597273,750,8,0.16,4,1.0,25,18,0.04,4.0,0.5728333918050926,0.7557135701553399,1.0,1.0,True,ok,
