config_hash,experiment,setting,session,window_id,state,fs,n_samples,m,tau_s,tau_samples,fit_start_s,fit_end_s,theiler_multiplier,theiler_base_s,theiler_s,theiler_samples,lle,fit_r2,n_pairs_initial,n_pairs_fit_min,valid,qc_reason
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,16,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44501813093350323,0.5599860000011176,14,0.8375173503807104,0.9560224767123158,1472,1390,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,17,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4402075290427767,0.31999200000063865,8,0.8066520009973781,0.9910385744166311,1472,1411,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,17,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4402075290427767,0.5599860000011176,14,0.8066520009973781,0.9910385744166311,1472,1411,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,18,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4516825571557154,0.31999200000063865,8,0.8014058033801452,0.9674533448781677,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,18,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4516825571557154,0.5599860000011176,14,0.8014058033801452,0.9674533448781677,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,19,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4596187459507463,0.3599910000007185,9,0.7999563062113066,0.9429529109468259,1472,1401,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,19,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4596187459507463,0.5599860000011176,14,0.7999563062113066,0.9429529109468259,1472,1401,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,20,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.44822596584454427,0.31999200000063865,8,0.8352033521313935,0.9746346801316476,1472,1407,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,20,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44822596584454427,0.5599860000011176,14,0.8483835745536666,0.9765537225518869,1472,1407,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,21,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.46694493579952445,0.3599910000007185,9,0.8706029886079832,0.9936754347888849,1472,1374,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,21,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.46694493579952445,0.5999850000011975,15,0.8706029886079832,0.9936754347888849,1472,1374,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,22,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4501830741644371,0.31999200000063865,8,0.7303508030522784,0.9455372823558035,1472,1401,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,22,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4501830741644371,0.5599860000011176,14,0.7378136701558433,0.9427437174060461,1472,1400,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,23,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4567876475525618,0.3599910000007185,9,0.7634180378134778,0.8959779905757241,1472,1427,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,23,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4567876475525618,0.5599860000011176,14,0.7634180378134778,0.8959779905757241,1472,1427,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,24,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.43642939367333766,0.31999200000063865,8,0.7310480543892982,0.9300741165490993,1472,1392,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,24,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.43642939367333766,0.5599860000011176,14,0.7308680405846286,0.9226855184570143,1472,1392,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,25,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4477606917962229,0.31999200000063865,8,0.8297318232859463,0.9734121258585271,1472,1423,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,25,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4477606917962229,0.5599860000011176,14,0.8297318232859463,0.9734121258585271,1472,1423,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,26,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.43827910531078884,0.31999200000063865,8,0.7228897937340909,0.9808719937010235,1472,1413,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,26,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.43827910531078884,0.5599860000011176,14,0.7276291062682488,0.9820718143643632,1472,1413,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,27,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.46172221664741153,0.3599910000007185,9,0.8014893656586555,0.9735445799734442,1472,1373,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,27,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.46172221664741153,0.5599860000011176,14,0.8014893656586555,0.9735445799734442,1472,1373,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,29,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4277350279655059,0.31999200000063865,8,0.7130532669385723,0.9717811584867796,1472,1402,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,29,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4277350279655059,0.5199870000010378,13,0.7130532669385723,0.9717811584867796,1472,1402,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,30,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4370370910487148,0.31999200000063865,8,0.7223928775897588,0.9901638259692238,1472,1396,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,30,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4370370910487148,0.5599860000011176,14,0.7134698757341705,0.9887886331333129,1472,1396,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,31,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.43569882873691046,0.31999200000063865,8,0.7797110871926923,0.9590923198050324,1472,1386,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,31,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.43569882873691046,0.5599860000011176,14,0.7797110871926923,0.9590923198050324,1472,1386,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,32,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.44484623425310543,0.31999200000063865,8,0.741309130096685,0.9712016295891385,1472,1386,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,32,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44484623425310543,0.5599860000011176,14,0.7754965882215792,0.9841008111226607,1472,1386,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,33,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.44673270819503863,0.31999200000063865,8,0.7618431815094404,0.946018425306956,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,33,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44673270819503863,0.5599860000011176,14,0.7618431815094404,0.946018425306956,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,34,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4383351291597719,0.31999200000063865,8,0.586982213559322,0.983797928080103,1472,1402,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,34,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4383351291597719,0.5599860000011176,14,0.5881832563452482,0.9837866384447066,1472,1402,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,35,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4429322664641421,0.31999200000063865,8,0.6963939676346026,0.9625888994495547,1472,1415,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,35,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4429322664641421,0.5599860000011176,14,0.6963939676346026,0.9625888994495547,1472,1415,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,36,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.44113619286935746,0.31999200000063865,8,0.6944332115611783,0.9458129280773615,1472,1410,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,36,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44113619286935746,0.5599860000011176,14,0.714214445238347,0.9506333535950695,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,37,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4556979523248844,0.3599910000007185,9,0.7163541707582576,0.9689831844039819,1472,1401,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,37,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4556979523248844,0.5599860000011176,14,0.7143099803087501,0.9661484294273891,1472,1401,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,38,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4535266910992462,0.3599910000007185,9,0.7954410182797622,0.9656273688398478,1472,1425,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,38,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4535266910992462,0.5599860000011176,14,0.790924957498919,0.9637591862505014,1472,1425,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,40,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4342603934567603,0.31999200000063865,8,0.6972237098341593,0.8392790668664132,1472,1413,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,40,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4342603934567603,0.5599860000011176,14,0.711191230523744,0.8620007282216693,1472,1410,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,42,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4333409122093377,0.31999200000063865,8,0.6061336975365939,0.9602434449186126,1472,1426,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,42,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4333409122093377,0.5599860000011176,14,0.6226169043924131,0.9701593177688258,1472,1426,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,43,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4399609999161047,0.31999200000063865,8,0.6806286325250682,0.851525989588376,1472,1402,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,43,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4399609999161047,0.5599860000011176,14,0.6806286325250682,0.851525989588376,1472,1402,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,44,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4262582756983216,0.31999200000063865,8,0.6792523573705398,0.9462541319128807,1472,1387,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,44,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4262582756983216,0.5199870000010378,13,0.6792523573705398,0.9462541319128807,1472,1387,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,45,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.44863657134677726,0.31999200000063865,8,0.6804030090623868,0.9153468885655452,1472,1422,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,45,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44863657134677726,0.5599860000011176,14,0.6806745595327599,0.9154648564830745,1472,1422,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,46,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.46064168586727444,0.3599910000007185,9,0.6641769232034622,0.9452334208245377,1472,1399,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,46,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.46064168586727444,0.5599860000011176,14,0.6788684586731502,0.944190645902139,1472,1399,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,48,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.44994434656086674,0.31999200000063865,8,0.7671862047889527,0.9693430579834919,1472,1437,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,48,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44994434656086674,0.5599860000011176,14,0.7651649382735433,0.9769596185334818,1472,1437,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,49,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4597892404445715,0.3599910000007185,9,0.6176825530080567,0.8441869965915553,1472,1389,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,49,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4597892404445715,0.5599860000011176,14,0.6172950339906292,0.8397666792028086,1472,1389,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,50,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4587377927337233,0.3599910000007185,9,0.7090985912555289,0.8795330939501793,1472,1430,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,50,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4587377927337233,0.5599860000011176,14,0.7089746626680979,0.8812330400072829,1472,1430,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,51,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.46636037397026214,0.3599910000007185,9,0.775381577798645,0.9318625270817014,1472,1409,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,51,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.46636037397026214,0.5999850000011975,15,0.7475143057996984,0.9199115546964696,1472,1404,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,52,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4697141396881637,0.3599910000007185,9,0.6709313134384324,0.937519318614408,1472,1404,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,52,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4697141396881637,0.5999850000011975,15,0.6721855209483011,0.9141678486789864,1472,1404,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,53,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4702143917162114,0.3599910000007185,9,0.8215507003086239,0.9910412806343919,1472,1411,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,53,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4702143917162114,0.5999850000011975,15,0.8217882940533427,0.9912074334116976,1472,1411,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,54,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4666956233057159,0.3599910000007185,9,0.7693797627522354,0.9791174273450064,1472,1424,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,54,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4666956233057159,0.5999850000011975,15,0.7735095759055931,0.9794067228558448,1472,1417,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,55,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4425263935136897,0.31999200000063865,8,0.5659715261490419,0.8842834542268171,1472,1397,False,low_fit_r2
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,55,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4425263935136897,0.5599860000011176,14,0.5839148286124484,0.9069954870933828,1472,1395,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,56,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4826569878187622,0.3599910000007185,9,0.717566576560216,0.9337021790371004,1472,1415,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,56,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4826569878187622,0.5999850000011975,15,0.7132701983277473,0.9475021037841453,1472,1415,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,57,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4620000018899667,0.3599910000007185,9,0.7694630330207027,0.9609888667505025,1472,1433,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,57,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4620000018899667,0.5599860000011176,14,0.7694630330207027,0.9609888667505025,1472,1433,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,58,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4569246901808649,0.3599910000007185,9,0.708701007722938,0.9754507592714711,1472,1421,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,58,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4569246901808649,0.5599860000011176,14,0.7082481114438247,0.9746295850109462,1472,1421,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,59,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.47108039866263995,0.3599910000007185,9,0.6187295022510221,0.9110892328077983,1472,1408,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,59,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.47108039866263995,0.5999850000011975,15,0.6043061368456993,0.9187622223516169,1472,1407,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,61,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.46779898611169307,0.3599910000007185,9,0.7018885364995431,0.9895072083927751,1472,1404,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,61,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.46779898611169307,0.5999850000011975,15,0.7171347790166337,0.9838713273412031,1472,1404,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,62,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.46882258051644043,0.3599910000007185,9,0.6468995327522241,0.9568032092529349,1472,1417,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,62,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.46882258051644043,0.5999850000011975,15,0.6581719593993127,0.9502037708295642,1472,1417,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,63,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.44777686146121615,0.31999200000063865,8,0.8663555864787171,0.9737561565935151,1472,1421,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,63,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.44777686146121615,0.5599860000011176,14,0.8663555864787171,0.9737561565935151,1472,1421,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,64,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4669338133285021,0.3599910000007185,9,0.8701347964347035,0.9690533104338042,1472,1414,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,64,Awake,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4669338133285021,0.5999850000011975,15,0.8701347964347035,0.9690533104338042,1472,1414,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,65,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4304381751845878,0.31999200000063865,8,0.7925776357048704,0.9883823615890748,1472,1405,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,65,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4304381751845878,0.5199870000010378,13,0.7935713369181188,0.9888009669185354,1472,1405,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,66,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4467037164047952,0.31999200000063865,8,0.8526714881985483,0.9945381771297791,1472,1431,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,66,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4467037164047952,0.5599860000011176,14,0.8526714881985483,0.9945381771297791,1472,1431,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,67,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.4328378876044547,0.31999200000063865,8,0.8029763647110392,0.9908489126059911,1472,1407,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,67,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.4328378876044547,0.5599860000011176,14,0.809915284885589,0.9917445277184479,1472,1407,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,68,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.40466354650854286,0.31999200000063865,8,0.7224855037686079,0.980991475236325,1472,1431,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,68,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.40466354650854286,0.5199870000010378,13,0.7224855037686079,0.980991475236325,1472,1431,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T1: 0.75×,9,69,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,0.75,0.45684641403632026,0.3599910000007185,9,0.9247819008045151,0.9911124741520393,1472,1420,True,ok
bc330dd9c3e1f1b01da77bddae27b46d527be4483da6954817e855004b3ce641,theiler,T3: 1.25×,9,69,Drowsy,25.000625015575494,1500,8,0.16,4,0.8,1.3,1.25,0.45684641403632026,0.5599860000011176,14,0.9247819008045151,0.9911124741520393,1472,1420,True,ok
