session,representation,state,window_size,n_windows,DET_mean,DET_std,DET_median,Lmean_mean,Lmean_std,Lmean_median,ENTR_mean,ENTR_std,ENTR_median,Lmax_mean,Lmax_std,Lmax_median,LAM_mean,LAM_std,LAM_median,TT_mean,TT_std,TT_median,Vmax_mean,Vmax_std,Vmax_median
sample_14,Raw,Awake,120,16,0.7744970141681937,0.033301085159323424,0.780234835941326,3.638468002396428,0.3454359234031204,3.623082137474053,1.3693411173165917,0.11288933882602291,1.37578658810992,130.3125,32.87495247144853,126.5,0.7309671533129782,0.08795351910227313,0.7421747396215235,2.449715345911509,0.21289385668322214,2.4053409253930513,5.5,1.3662601021279464,5.0
sample_14,Raw,Awake,180,9,0.7713186442448399,0.03043335487240378,0.7714119632668254,3.6681775264008447,0.3301104914257009,3.7133857474044953,1.3831527961648376,0.1046734830780095,1.4084990127543144,142.55555555555554,25.841396591085743,139.0,0.7454763501142615,0.058722258691587204,0.7373557621215907,2.4315884602315396,0.11368003629163573,2.4612040877344965,6.111111111111111,1.166666666666667,6.0
sample_14,Raw,Drowsy,60,19,0.7591472546270526,0.03791688852234496,0.770393931979447,3.538747688721388,0.3655533746313585,3.428205128205128,1.326172764811886,0.10044673661693963,1.3026769532266258,93.94736842105263,24.236046808674896,91.0,0.7941916988122101,0.07255186837523267,0.8255199412772205,2.6899370999840353,0.2538266302809185,2.679893539801597,9.210526315789474,10.706067580626215,6.0
sample_14,Raw,Drowsy,120,8,0.7592115389100068,0.023383076518138562,0.7647909330472704,3.448310082845846,0.1740864303160287,3.474685925373412,1.3151012256543169,0.07243902641118093,1.3348744930817753,114.75,17.152675759609217,106.5,0.8192920524241506,0.0385655019160917,0.8280707073062662,2.8070379004910695,0.19554748419329135,2.873808752706492,19.125,22.158116861708777,8.0
sample_14,Raw,Drowsy,180,5,0.7753086167950765,0.02855991372662846,0.7830733694682256,3.6229177319149715,0.2901997894141198,3.527163269746863,1.3532189860842803,0.08248495851324086,1.3431937523367805,198.0,142.80406156688963,149.0,0.8363334132176201,0.05377476667945203,0.8490059505295309,2.921005130420121,0.34820618766870975,2.829567759093884,35.2,50.72179018922735,8.0
sample_15,Processed,Awake,60,28,0.7187352168875422,0.03395387205132113,0.7117387339828191,4.014984080895521,0.16766260924126816,4.010401373958919,1.406714185927296,0.06587244438530784,1.4073256304730348,95.75,19.625427572600994,93.5,0.2699739131627119,0.10089080451265967,0.2546671785765705,2.041975383936708,0.056395473586328945,2.0251107069112884,3.357142857142857,0.7800420555749596,3.0
sample_15,Processed,Awake,120,12,0.72318211216853,0.017731273744778453,0.7184814746373464,4.028238732160464,0.11092788898628086,4.0298589467530235,1.4207849785126518,0.0490480711139057,1.4360217108502678,133.41666666666666,21.326289083209154,135.0,0.28120091471865466,0.0661718992432762,0.27781114293633924,2.0474019265519448,0.04770461156339326,2.027643831422397,3.9166666666666665,0.9962049198956219,4.0
sample_15,Processed,Awake,180,7,0.7201843196553345,0.011718245397002641,0.7222067400017228,4.0491968763664845,0.08939857307883929,4.076885866317617,1.4359816386278863,0.03409553546983901,1.4567345050594132,141.28571428571428,16.059413498156207,141.0,0.31555692925075624,0.09746227720253901,0.2624658617037986,2.0806535910728785,0.09611604032170805,2.031438655149995,4.285714285714286,0.9511897312113418,4.0
sample_15,Processed,Drowsy,60,6,0.7023163923149526,0.034497314323925506,0.7027163219273408,4.028359842734244,0.12770755669741524,4.000260503223884,1.3643634062138401,0.07390336742134224,1.3771104995563073,102.83333333333333,21.10371215371046,107.0,0.32362304234454736,0.12121205170464278,0.25341939818591924,2.1071532475524304,0.09308064197658523,2.0673701877184465,4.166666666666667,0.752772652709081,4.0
sample_15,Processed,Drowsy,120,3,0.6910976623856602,0.030048385822352957,0.6946549015984478,3.9065151882092315,0.05398917480049632,3.891685538660628,1.3153407520158735,0.11832209733841745,1.3795306774986913,141.33333333333334,11.0151410945722,136.0,0.3455546059318119,0.11337126982156139,0.3498914349071422,2.0835596204680997,0.041668746806971135,2.093081727715435,4.0,0.0,4.0
sample_15,Processed,Drowsy,180,1,0.6892870353011518,,0.6892870353011518,4.022026431718062,,4.022026431718062,1.392364111861074,,1.392364111861074,122.0,,122.0,0.42164532653692,,0.42164532653692,2.1882116279681294,,2.1882116279681294,5.0,,5.0
sample_15,Raw,Awake,60,32,0.7615411671152434,0.029655254675638256,0.7547589919256179,3.5830685891805816,0.322545516133762,3.5873186365515624,1.3386814337640627,0.09085971242437405,1.3368487168544156,99.875,24.968044092528583,95.0,0.7180534316124296,0.09448113484712031,0.725030584781013,2.4289937830929786,0.2253369390042208,2.385513273654551,5.875,4.278603932698518,5.0
sample_15,Raw,Awake,120,14,0.7672972392390456,0.021723166920586127,0.7604941582519065,3.6923447360882227,0.32420424308040013,3.672736205861877,1.3762928987376042,0.08599117358229544,1.3703126609257912,138.5,27.37980727021003,137.5,0.7641614313386272,0.06798181735327391,0.7745009444742427,2.4864500027645606,0.18292914759793646,2.461199101212795,6.428571428571429,2.1737697038266783,5.5
sample_15,Raw,Awake,180,8,0.7805509207408284,0.02680652780018461,0.780268921103219,3.7963435008628417,0.21222655772429863,3.757659029293978,1.4007332048205634,0.062150466013881696,1.398064346167633,184.5,46.5495128100944,185.0,0.8058712338052549,0.062104284065402436,0.8069205489813832,2.614766829581868,0.2591785800236238,2.5235794932847835,7.375,2.263846284534354,6.0
sample_15,Raw,Drowsy,60,8,0.7743454856863226,0.0393386340319583,0.7683875703449963,3.8043967561753487,0.3479805966531553,3.6487053006303958,1.3916433020117438,0.09615519658909169,1.3686530738405902,113.75,27.927201281699737,126.5,0.7765475899192562,0.0853396701501424,0.790066063126988,2.563529082671204,0.2557222908160419,2.5629044756783563,9.0,6.2105900340811875,6.5
sample_15,Raw,Drowsy,120,4,0.7765414752454467,0.02600246640461062,0.7725274597140925,3.8042123163949144,0.19390149577011304,3.771775796304363,1.3938137814642557,0.048439310951319994,1.3921076573470623,146.5,4.509249752822894,146.5,0.8203618735570533,0.04496009564624528,0.8374279984142161,2.664592478474215,0.21171386787059418,2.6973262938442772,16.5,19.672315572906,7.0
sample_15,Raw,Drowsy,180,1,0.7716465171300805,,0.7716465171300805,3.5776122931442083,,3.5776122931442083,1.358541706721498,,1.358541706721498,150.0,,150.0,0.8300529785791135,,0.8300529785791135,2.695402727069518,,2.695402727069518,26.0,,26.0
sample_17,Processed,Awake,60,28,0.7172423367772985,0.029974176504727935,0.7192254163267265,4.062210676307042,0.12851444144765095,4.070218720903652,1.4363737939794787,0.0617836280030411,1.4431049770423399,85.03571428571429,19.05446801468756,81.0,0.41254310669893524,0.11765443236214451,0.4232255123098334,2.104511029052199,0.10455996062108304,2.0569072501541017,3.8214285714285716,1.2781227967601092,3.0
sample_17,Processed,Awake,120,14,0.7167300788004383,0.026289916911199068,0.7150397302041948,4.04934750169881,0.09691472320586547,4.054650424615439,1.4428870671410956,0.037490477247229946,1.450508055823419,103.42857142857143,18.12229517521394,101.0,0.4261852239278784,0.09705072901623722,0.4410225907788967,2.1036090554682962,0.10048113239403786,2.0860569315018864,4.071428571428571,1.3847680013570567,4.0
sample_17,Processed,Awake,180,9,0.7130345095879984,0.026520368253643224,0.7143124965165004,4.023737999162717,0.09372767959202206,4.000686530275985,1.4430650844353579,0.03340593373191577,1.4454855775351694,117.33333333333333,15.708278072405008,110.0,0.4218223868404503,0.09023772488570563,0.4297447798174899,2.09686853937574,0.08962717207415706,2.0691648876690047,4.555555555555555,1.810463415200036,4.0
sample_17,Processed,Drowsy,60,14,0.7131613407468856,0.01971375018264929,0.7080193885876086,4.080349005053118,0.1567343359429936,4.0555930811612635,1.3841067837169976,0.06234444167415791,1.3720576171154937,89.5,24.647515087732476,85.5,0.34735943616780585,0.11768410576013297,0.34906656428468585,2.0548082856429977,0.07043822174159414,2.0285263017848623,3.2857142857142856,0.46880723093849525,3.0
sample_17,Processed,Drowsy,120,5,0.7114894206781853,0.015939218166441217,0.7033170100711448,4.07451210724398,0.0642241446692441,4.097200520833334,1.398090508826969,0.05247689358219322,1.3890077479272425,103.0,12.98075498574717,99.0,0.3538482860574702,0.04476473094615529,0.3682320059133327,2.041662702695448,0.032635513095652,2.03011743907059,3.2,0.44721359549995787,3.0
sample_17,Processed,Drowsy,180,4,0.7084437497149864,0.026082845768569226,0.7112850186715579,4.093520702858174,0.12024359688064519,4.056337581278413,1.3935641030094903,0.03473354771510701,1.3996911415300954,134.0,24.372115213907882,127.5,0.38814546080999596,0.07693385650585456,0.3539602957047816,2.0740664250256406,0.09139839684869372,2.038992794717214,3.75,0.5,4.0
sample_17,Raw,Awake,60,29,0.7767775031006641,0.030165119988373408,0.7691705407389283,2.9530386383229783,0.19227100230322342,2.8810408921933086,1.1316807229801265,0.08279072599009589,1.1116809434409014,69.86206896551724,20.31840147313871,64.0,0.7905832623203936,0.06511981856077574,0.7925617812576462,2.6295700243655595,0.25383832724558253,2.606230426899621,5.379310344827586,1.2075297424153717,5.0
sample_17,Raw,Awake,120,14,0.7812900818544344,0.02095453110899793,0.7870210582775587,2.9487069687220924,0.14455323672883139,2.894282357819497,1.1367807587882968,0.06789565966851722,1.1101165342392947,88.85714285714286,15.893187427115008,87.0,0.8099816102369681,0.052080785786831056,0.8131019565775053,2.6918774163978205,0.21733617175291767,2.636732654255484,5.714285714285714,1.6837947722821909,5.0
sample_17,Raw,Awake,180,9,0.7795666369540589,0.017524722296431493,0.7855973729967315,2.943897424054529,0.09991710642935148,2.913320846392077,1.1300649478061624,0.043981583765015965,1.1339408248691167,114.44444444444444,18.37873166945363,112.0,0.8135740725526147,0.04773351813176796,0.8204260721915999,2.707594816938282,0.1853666313973841,2.6846471995216263,5.888888888888889,1.536590742882148,5.0
sample_17,Raw,Drowsy,60,14,0.8167995898370741,0.0298785756501639,0.8195987276731098,3.106107841075694,0.29334206401758267,3.064326308201097,1.1530739776349683,0.07900846347685102,1.1718285125563634,90.28571428571429,31.342840113391553,79.5,0.792788654687045,0.0855218109975241,0.796280890628823,2.5998263613239074,0.3340782978634595,2.58760046016204,4.928571428571429,0.7300459115473718,5.0
sample_17,Raw,Drowsy,120,6,0.8229616069276992,0.025998796758412695,0.8202525594085959,3.2611525299410378,0.283438492500414,3.356993503710573,1.1927372851735452,0.07537328210368427,1.2309874081864864,143.83333333333334,52.174387075141254,135.5,0.8460312648181402,0.04506433811956552,0.8398649751638254,2.8106682043803857,0.2678110145292895,2.752085151280725,5.333333333333333,0.5163977794943223,5.0
sample_17,Raw,Drowsy,180,4,0.8253391805227612,0.027492962138362387,0.8210689952077828,3.252984160529804,0.2887333837186492,3.357028885591244,1.1929410806184377,0.08316265115654312,1.2257017698216432,152.0,37.95611501018863,158.0,0.8530279502799933,0.04478775775621104,0.8530880293402554,2.835213753759513,0.2524413502904144,2.873011203147973,5.75,0.9574271077563381,5.5
sample_18,Processed,Awake,60,19,0.6890349403768095,0.048142583392612,0.6945817536113644,3.7830735430494626,0.1645140506801123,3.731354452481916,1.1636860301337475,0.05170970250876061,1.1723273951968722,100.78947368421052,20.87150888270744,99.0,0.19129306926191514,0.09435561897724973,0.218289581033738,2.0089183901994545,0.015579379007256446,2.0018125793003443,2.6842105263157894,0.47756693294091934,3.0
sample_18,Processed,Awake,120,8,0.6938205489254634,0.03550404171155704,0.6933819625585744,3.789664337699041,0.13268727257787422,3.809369519410253,1.150422272744137,0.04162118691467266,1.1580874206625422,128.375,23.790379207930734,126.0,0.20221933357955724,0.10260548286883686,0.22201992105445395,2.0094463800747984,0.013435037524847707,2.003955804144124,2.875,0.6408699444616557,3.0
sample_18,Processed,Awake,180,5,0.6857192056602531,0.031214799659780156,0.6752394313410688,3.7639089676218758,0.10077537273948332,3.742255724647988,1.1467569436468819,0.037907149364992405,1.155608338079642,135.0,13.964240043768942,135.0,0.20164145314945273,0.10992716562517275,0.2100791604835728,2.0106971703332093,0.012137691130335103,2.0033019170353272,2.8,0.447213595499958,3.0
sample_18,Processed,Drowsy,60,21,0.6464759345212385,0.03483707322512882,0.6407352305994145,3.7576935884487916,0.2373104782868269,3.7083333333333335,1.1678721918080204,0.07185840294668912,1.177358951680858,93.57142857142857,34.52038735091399,83.0,0.228141561370913,0.06595751221258743,0.2289197101310169,2.0170048094480597,0.01789798135255692,2.0112530413625302,3.0476190476190474,0.3842122429322725,3.0
sample_18,Processed,Drowsy,120,10,0.6211456337573001,0.03560928935697482,0.6366773620184207,3.691043932276852,0.1595301270386447,3.6580514785722773,1.1472145941155558,0.053485260098958494,1.1403121475896933,125.5,28.679260799399977,118.5,0.2567928949008564,0.061287647383981875,0.2683860021698483,2.0315904795376336,0.02505818830065964,2.0295846020058557,3.2,0.42163702135578385,3.0
sample_18,Processed,Drowsy,180,6,0.6230861952827847,0.02208854384373531,0.6330179744437748,3.6401204229138067,0.0908757538268743,3.658239513847028,1.141901586844446,0.026600556088549682,1.144988714542639,130.0,35.43444651747787,117.0,0.2781902654045558,0.04210305482718443,0.2763589722811691,2.0277425302175742,0.014837284254990092,2.024958793603194,3.1666666666666665,0.408248290463863,3.0
sample_18,Raw,Awake,60,19,0.7555406745392966,0.03438708005386521,0.7607046733545387,3.1046081439226456,0.19807731241614085,3.0815467075038283,1.1723719633735576,0.06352662770706975,1.1745253870084542,92.78947368421052,32.86264165240325,86.0,0.6751471288939255,0.12699854386695114,0.6993883043797406,2.3422653560712003,0.2325250640975387,2.345375604161547,4.526315789473684,0.9048278567177284,5.0
sample_18,Raw,Awake,120,8,0.7573482288510837,0.012187516406036897,0.7504719179678396,3.0688211994231525,0.110630938594004,3.052086598570713,1.1689856021925618,0.04245092206837459,1.1685311018701472,101.875,22.62386540170105,105.0,0.7052486308552784,0.08276679873501935,0.7152615940340248,2.3590278530479245,0.22609719546291418,2.360022542070415,5.0,0.5345224838248488,5.0
sample_18,Raw,Awake,180,5,0.7644147702657934,0.011979392836846698,0.7624015697867027,3.0985185298462214,0.10578981619127655,3.081420046525741,1.1794536179829638,0.04065546406587956,1.182532019728473,110.2,16.90266251216062,107.0,0.7169720445452461,0.09221138384916698,0.7228077775795724,2.3895346198981864,0.24832060638309134,2.356529590133216,5.2,0.8366600265340755,5.0
sample_18,Raw,Drowsy,60,24,0.7187974064105701,0.05178328129722262,0.7237337900660631,3.3636781961048503,0.3423679715029139,3.293224821517005,1.2779797696359558,0.08340568498685313,1.26652367127282,93.20833333333333,36.16385315978261,76.0,0.6645114590979528,0.09698646168350666,0.6879618301932958,2.333313165047256,0.16420992166615017,2.340623480546375,4.875,0.8998792189486611,5.0
sample_18,Raw,Drowsy,120,11,0.718394329471593,0.057882579487719424,0.7266021906315544,3.367880175448539,0.3861627880915741,3.2810488676996425,1.2812375343003788,0.09191826262294929,1.2744419970682277,127.72727272727273,36.95968319423453,132.0,0.6972438279873714,0.07512816278952911,0.7110288976928455,2.4069976950756913,0.19093591181419597,2.3931785054902344,6.181818181818182,2.3587361793206894,5.0
sample_18,Raw,Drowsy,180,7,0.7277781620535373,0.06937113949560914,0.749848372875309,3.4512942841671923,0.3495950806340464,3.300721818810512,1.3074717988503592,0.08906921491504677,1.252108534499002,151.28571428571428,50.185370662887685,163.0,0.7226719866611816,0.0948719459083063,0.7375627532427818,2.4656907551430294,0.21057991116845345,2.419130330309714,6.571428571428571,2.5071326821120348,6.0
sample_19,Processed,Awake,60,34,0.686126771100051,0.029090704895472552,0.6854153668954264,3.6969504942437106,0.21874233180165045,3.646269336073958,1.1189771446942345,0.06784055471306193,1.1129257545976783,89.55882352941177,19.813052288787244,84.0,0.17082522887736462,0.06209731538037034,0.15816816240341697,2.001583835064822,0.002939584916443539,2.0,2.4411764705882355,0.5039947372613784,2.0
sample_19,Processed,Awake,120,15,0.6821218346760232,0.022087138700684312,0.6740957041619537,3.6707557338567,0.12248676706949164,3.6143763466602814,1.1153960414934734,0.04641052653180792,1.1243908392020128,107.33333333333333,16.18494303210181,105.0,0.17710848472257487,0.05577383109886594,0.1574063387271762,2.0012686123956325,0.0027007703280157867,2.0000748839299085,2.533333333333333,0.5163977794943222,3.0
sample_19,Processed,Awake,180,9,0.680235284712405,0.020460283151281053,0.6757533226252667,3.639583150622553,0.08988965636035254,3.618356545961003,1.1036550890613128,0.025678731382979544,1.0997768809084283,112.55555555555556,23.870018386624206,105.0,0.18474061087775182,0.04816495609349938,0.1723686277291636,2.000890153345805,0.00172713438911868,2.000029396202011,2.5555555555555554,0.5270462766947299,3.0
sample_19,Processed,Drowsy,60,10,0.641416710658924,0.04263464138987197,0.6322407256322887,3.6945933465056626,0.24747688397509846,3.6745637477743425,1.114556545048069,0.06476449568893251,1.1154777088690428,95.4,26.704972487451762,90.5,0.26783126169794114,0.07737030400912767,0.24824830829773953,2.0252281595435226,0.02485449679893628,2.0179204358115492,3.0,0.0,3.0
sample_19,Processed,Drowsy,120,4,0.6243536621961635,0.016318376220853248,0.6252337203665659,3.6786985488246,0.04835957648304447,3.677314155147977,1.1015148189100628,0.0320772046322621,1.089291500506849,140.5,30.391884881768465,146.0,0.29758806352577266,0.02576533551845679,0.29081161561367463,2.039412580132099,0.021661774299902934,2.044358149694898,3.0,0.0,3.0
sample_19,Processed,Drowsy,180,2,0.5922329359188079,0.018369248258976907,0.5922329359188079,3.5906086016953784,0.03166921376826933,3.5906086016953784,1.076848394370677,0.01053752440962598,1.076848394370677,150.0,12.727922061357855,150.0,0.339742550377738,0.02368798222434676,0.339742550377738,2.1120321276942517,0.0647157087843922,2.1120321276942517,4.0,0.0,4.0
sample_19,Raw,Awake,60,34,0.7351804142258812,0.02875731837594044,0.7370932224125275,3.0035565313095436,0.1318421934179294,3.0081332256845474,1.1529006857213464,0.059976124826001696,1.1610235437592484,78.08823529411765,19.036436588909304,73.5,0.565242735214957,0.0890056715624695,0.5849278199168094,2.159153359740271,0.08225819566525805,2.160930838317824,4.0588235294117645,0.6000594147647146,4.0
sample_19,Raw,Awake,120,15,0.7333348869727335,0.02528153349598623,0.7423094849685388,3.0034802255426283,0.10241219644945974,2.9870641981245494,1.1582613379249154,0.047303840609362234,1.155835756047095,97.06666666666666,20.161727061321855,92.0,0.5757006913695332,0.07969999332892477,0.5985551153577254,2.173384317529243,0.08297010663688935,2.157832901066259,4.4,0.50709255283711,4.0
sample_19,Raw,Awake,180,9,0.730885867667767,0.01726161742405408,0.7296511776133634,3.0186025012773694,0.0831856860036612,3.012767033244849,1.1649317592696988,0.03775728008583727,1.1629280035728573,113.11111111111111,17.98919428743575,114.0,0.5757438625001773,0.06540290386688324,0.5682624746326191,2.1711421569272584,0.07852966532557579,2.153302757642303,4.333333333333333,0.5,4.0
sample_19,Raw,Drowsy,60,11,0.6893564962074872,0.054585373410836274,0.7010031808172253,3.0033719379004156,0.14116693508792436,2.966440189417336,1.1006845169109323,0.055408675017752915,1.0938778381808325,93.36363636363636,32.824602746332594,89.0,0.7148297261827969,0.06575673401386199,0.7169072669439687,2.4712424656272267,0.20472053783880728,2.4221588594704686,5.363636363636363,1.026910636104941,5.0
sample_19,Raw,Drowsy,120,4,0.6921871358657655,0.03940298513653255,0.6957003029596831,2.9699185083123703,0.04808636026217037,2.9678976323353723,1.1014542532539489,0.03931688392575201,1.1149886711606776,156.75,34.826953163701624,158.0,0.7640177114891634,0.03484305081546707,0.76410510370543,2.610746511337383,0.1309763473915272,2.6194864713926203,6.75,2.217355782608345,6.0
sample_19,Raw,Drowsy,180,2,0.7106191712090232,0.049875370845737566,0.7106191712090232,3.007097781713067,0.1176226600819032,3.007097781713067,1.1065100213203078,0.03776994598322637,1.1065100213203078,171.5,23.33452377915607,171.5,0.7886121549891136,0.03226773884073797,0.7886121549891136,2.686246256562373,0.01976748516104138,2.686246256562373,9.0,2.8284271247461903,9.0
sample_21,Processed,Awake,60,25,0.6259423141527091,0.04040207697387642,0.6248500263953544,3.6475401824628704,0.16577510745978633,3.654894832511036,1.1415133087281546,0.08411112729930359,1.1268954819268264,92.84,24.340775117759367,92.0,0.26490089744205014,0.09099661188373492,0.2674089360272592,2.0371306030349805,0.037137199449322846,2.030512514898689,3.28,0.9797958971132712,3.0
sample_21,Processed,Awake,120,12,0.6208247732046813,0.030677130239017178,0.6280383647653562,3.6294033611168284,0.1307781574448831,3.643569679127876,1.1376865621187349,0.0828672218479364,1.1285852253292032,112.16666666666667,23.991791525562665,106.0,0.29400050398959704,0.07892511986208205,0.3038884143948662,2.0371314806962357,0.030652782829476873,2.026400860756789,3.9166666666666665,0.9962049198956218,4.0
sample_21,Processed,Awake,180,7,0.6055346498047578,0.04334310925216444,0.6086443450647515,3.587070644688605,0.10138549375902603,3.595007011080256,1.1257534623511491,0.045730484698465704,1.1423891199837122,123.42857142857143,22.32231426814241,116.0,0.308195182938785,0.05001545912720253,0.2893004198595066,2.044141183818205,0.035237205738307346,2.038832759496529,4.428571428571429,0.9759000729485331,4.0
sample_21,Processed,Drowsy,60,15,0.5863480027515157,0.046184471341114655,0.5892882852617939,3.53818453184008,0.15760740450621255,3.471286493423164,1.1280483648905775,0.06420061888633628,1.1177740381180663,79.33333333333333,20.44038952196175,78.0,0.27557549871222664,0.09426409169207148,0.2897969957287517,2.040784911794181,0.03403889920448814,2.042103483260061,3.3333333333333335,0.48795003647426666,3.0
sample_21,Processed,Drowsy,120,7,0.5797435753692535,0.04649351463035152,0.562798642690612,3.5142511117876825,0.1736676778712281,3.471858927259368,1.1164335623782868,0.06850196093047801,1.0986762248563633,99.71428571428571,24.458906255965232,89.0,0.2976970918096469,0.06240917791091356,0.2988850672883821,2.0483902632843467,0.035769086105869166,2.063757828810021,3.7142857142857144,1.1126972805283735,3.0
sample_21,Processed,Drowsy,180,4,0.5625610923437682,0.04271888978950552,0.5622394870522216,3.489423297361646,0.09343698552958542,3.4723721124556337,1.0959038874827443,0.048301919951645324,1.1025576853320636,137.75,13.400870618483463,140.0,0.3076933303620718,0.04697286234539296,0.29131361833808567,2.062735513956834,0.0736769880494418,2.034260768876221,4.0,2.0,3.0
sample_21,Raw,Awake,60,25,0.6975502813799853,0.05005330814779092,0.6968925862490825,3.1978930572378568,0.17044321935727597,3.169964819700968,1.2392390092169634,0.06779995845063891,1.2438539190686038,82.44,26.260045696837622,73.0,0.6445167604599951,0.1237388237214836,0.6883043797406411,2.3583262049867075,0.21615787429074274,2.359587317564168,4.88,0.8812869377601524,5.0
sample_21,Raw,Awake,120,12,0.7105608638235066,0.030330259748397065,0.7005767886273596,3.249948039353559,0.15388403021942496,3.263457788933046,1.2655931190573668,0.054228091609281,1.2589580888323186,105.66666666666667,25.54615549561344,103.0,0.669708401305057,0.10122031229024349,0.7009467490095549,2.377360606604951,0.18099852264289876,2.392325500630021,5.583333333333333,0.9962049198956219,5.5
sample_21,Raw,Awake,180,7,0.7058732302584395,0.030429224380010257,0.6941821054509314,3.2092782442488095,0.14114955879417693,3.1536786289177163,1.2501035152319517,0.054887728697770796,1.2517060765414894,115.85714285714286,26.679758690991264,112.0,0.6991845263882164,0.08305825145215419,0.7228460029051248,2.449477668464439,0.1912158362027135,2.441025111443865,6.857142857142857,2.5448360411214073,6.0
sample_21,Raw,Drowsy,60,17,0.7087271044392198,0.048289328915292376,0.7124051871788598,3.217636204863198,0.22412847683969803,3.2125912408759123,1.246909119715357,0.07215999021188373,1.2609327535830803,81.52941176470588,30.604570016295817,72.0,0.6952979471871636,0.09061784988314202,0.6997063861022755,2.427712605807344,0.1913462193722874,2.41188524590164,5.470588235294118,0.9432422182837986,5.0
sample_21,Raw,Drowsy,120,8,0.7141724062275606,0.03893822043389306,0.7259587150081723,3.283813727839253,0.2129411013101676,3.183868685521584,1.274704214780242,0.0665496485197423,1.252834801295065,126.375,25.393685941869204,127.5,0.7276254668575788,0.05092290952281647,0.7325101718557583,2.486947472918231,0.1563707082393171,2.4783777592410052,6.375,1.685018016012207,6.0
sample_21,Raw,Drowsy,180,4,0.7097156035778904,0.021511265038692363,0.7080400601411789,3.2911139252449573,0.10546922014223913,3.3144029443090313,1.2827124596828945,0.02552080870908027,1.2928847718652987,130.75,24.743686063317245,127.5,0.7250764506511047,0.010668949899890945,0.7210111872786117,2.472979698257034,0.046199719877445075,2.4775200799363377,7.25,3.2015621187164247,6.0
sample_22,Processed,Awake,60,29,0.7307409068417752,0.03367006223210806,0.7383500503911311,3.980888502387047,0.21859722936317033,4.01478837327894,1.4120589248182427,0.11318957795944055,1.4372434032810788,92.55172413793103,19.736815141283113,91.0,0.18641408767229378,0.0853867192524004,0.1547007726640111,2.0138252910385805,0.028891923107694315,2.005058488776478,2.8620689655172415,0.441113682386046,3.0
sample_22,Processed,Awake,120,13,0.7321284933759252,0.024125818956812446,0.7374714341774198,3.991859604636477,0.19170503165559064,4.0717031146454605,1.4352540777972587,0.09095724347109807,1.4801973675755875,109.53846153846153,12.514094617772558,110.0,0.19109847240545974,0.07402383117033338,0.1581334687564922,2.016972463592222,0.023185381065724927,2.0060819227669087,3.076923076923077,0.2773500981126145,3.0
sample_22,Processed,Awake,180,8,0.7210985732880216,0.032595991132845,0.7226065729031081,3.9803985594337012,0.19323551408447318,3.985557579947077,1.41195629248276,0.10632447179036901,1.4309158810313694,126.375,15.10853590335136,123.5,0.22071587565270678,0.11053412365242592,0.1665864763708742,2.041691279233696,0.07313379621018525,2.0071551235333223,9.75,18.297150441686657,3.0
sample_22,Processed,Drowsy,60,13,0.7085436040180005,0.054181710998711184,0.703556174113356,3.9619042982038772,0.2946442655931744,3.97289972899729,1.3799853341379322,0.10616190933691774,1.361866800110537,98.07692307692308,22.621750368695828,95.0,0.27515588025738236,0.10079540431666735,0.2652253203436195,2.0465638040697693,0.05250572722466428,2.019061348710556,3.1538461538461537,0.5547001962252293,3.0
sample_22,Processed,Drowsy,120,6,0.7092653293629726,0.04945034768018094,0.7166616652431845,4.002099617486085,0.281029532432819,4.002916405506655,1.396461909485917,0.1013236614344162,1.4139914956363764,128.66666666666666,16.206994374857622,126.0,0.2787985811346306,0.09504461305187444,0.25644317998199484,2.046737485665239,0.05783414284928816,2.0231613208831103,3.3333333333333335,0.5163977794943222,3.0
sample_22,Processed,Drowsy,180,3,0.7140177701695477,0.03546840943570935,0.7202337842560282,4.059481242040036,0.20675244376239618,4.01524691532315,1.4084880639131843,0.07561383070172643,1.391366691413925,155.66666666666666,12.423096769056153,149.0,0.25841027381187526,0.05000394281889658,0.2748889575430369,2.0245345375689165,0.016541182801357503,2.0329993445079126,3.3333333333333335,0.5773502691896257,3.0
sample_22,Raw,Awake,60,31,0.7314479981292857,0.039637409033678246,0.7307560557866406,3.4662078564524155,0.2883065958875393,3.4524384355383875,1.3159600824295878,0.08854031186015847,1.3071218778502534,88.09677419354838,26.416352055383776,81.0,0.5834726165098767,0.13354942679450552,0.5690237337900661,2.27629600361298,0.26882668636999096,2.165637762370596,6.451612903225806,11.62422387280808,4.0
sample_22,Raw,Awake,120,14,0.7384087162605061,0.029675110951934338,0.7339256583546959,3.532464667364672,0.25300403077563427,3.468792799990093,1.3430449404187947,0.07673496908855511,1.3392838601987582,114.07142857142857,29.342707875969893,104.5,0.6227315374825521,0.12432798123494415,0.6048823118154276,2.296934126600333,0.18022981196298965,2.248676968657771,9.285714285714286,16.624488755255793,5.0
sample_22,Raw,Awake,180,8,0.7427027853520553,0.03373270511775362,0.7443745062562117,3.5757972953138304,0.2710628671693862,3.423626026597468,1.3518552454747215,0.07715703393680211,1.331726214190419,130.75,34.27097897638759,129.5,0.6420083586045208,0.14154905524641742,0.6557299763002982,2.3229603404255195,0.20815565724598237,2.269669926673158,12.625,21.980104640333266,5.0
