session,window_id,window_size_s,label,representation,fs,tau_samples,tau_seconds,ami_at_tau,tau_found,max_lag_samples
sample_21.csv,3,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.6324210195074933,True,25
sample_21.csv,4,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.624291448195395,True,25
sample_21.csv,5,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5918973251464763,True,25
sample_21.csv,6,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5882233003576207,True,25
sample_21.csv,7,120,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.6615915885549342,True,25
sample_21.csv,8,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.6526490128499898,True,25
sample_21.csv,9,120,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.7556588583621568,True,25
sample_21.csv,17,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.627663641049157,True,25
sample_21.csv,18,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5353752858210701,True,25
sample_21.csv,19,120,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5225214614669014,True,25
sample_21.csv,1,180,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5726882258937973,True,25
sample_21.csv,2,180,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.6505815209329544,True,25
sample_21.csv,3,180,Awake,Processed,25.000000000022737,3,0.11999999999989086,0.5518134756347131,True,25
sample_21.csv,4,180,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.6701634912859422,True,25
sample_21.csv,5,180,Awake,Processed,25.000000000022737,4,0.15999999999985448,0.6793259409255921,True,25
