session,threshold_pct,window_size_s,label,representation,n_windows,n_m_found,m_found_rate_pct,median_m,iqr_m,mode_m,q10_m,q25_m,q50_m,q75_m,q90_m,min_m,max_m,median_min_fnn_pct
sample_4.csv,3.0,120,Awake,Processed,13,13,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.2807549713515336
sample_4.csv,3.0,120,Awake,Raw,13,5,38.46153846153847,8.0,1.0,8.0,6.4,7.0,8.0,8.0,8.0,6.0,8.0,3.3175355450236967
sample_4.csv,3.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9449881876476544
sample_4.csv,3.0,120,Drowsy,Raw,7,7,100.0,6.0,4.0,5.0,4.6,5.0,6.0,9.0,9.4,4.0,10.0,2.2681110358835475
sample_4.csv,3.0,180,Awake,Processed,8,8,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.2081759770277527
sample_4.csv,3.0,180,Awake,Raw,8,3,37.5,7.0,1.5,6.0,6.2,6.5,7.0,8.0,8.6,6.0,9.0,3.1018206338503034
sample_4.csv,3.0,180,Drowsy,Processed,5,5,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.8730691739422431
sample_4.csv,3.0,180,Drowsy,Raw,5,5,100.0,6.0,2.0,5.0,5.0,5.0,6.0,7.0,8.2,5.0,9.0,1.8165507961426328
sample_4.csv,4.0,60,Awake,Processed,29,29,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.021798365122616
sample_4.csv,4.0,60,Awake,Raw,29,25,86.20689655172413,5.0,2.0,5.0,4.0,5.0,5.0,7.0,9.600000000000001,4.0,10.0,2.7586206896551726
sample_4.csv,4.0,60,Drowsy,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.8174386920980926
sample_4.csv,4.0,60,Drowsy,Raw,17,16,94.11764705882352,5.0,1.25,4.0,4.0,4.0,5.0,5.25,6.0,4.0,7.0,2.3208191126279862
sample_4.csv,4.0,120,Awake,Processed,13,13,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.2807549713515336
sample_4.csv,4.0,120,Awake,Raw,13,13,100.0,7.0,3.0,5.0,5.0,6.0,7.0,9.0,9.8,5.0,10.0,3.3175355450236967
sample_4.csv,4.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9449881876476544
sample_4.csv,4.0,120,Drowsy,Raw,7,7,100.0,5.0,1.0,5.0,4.0,4.5,5.0,5.5,6.0,4.0,6.0,2.2681110358835475
sample_4.csv,4.0,180,Awake,Processed,8,8,100.0,5.0,0.25,5.0,4.0,4.75,5.0,5.0,5.0,4.0,5.0,1.2081759770277527
sample_4.csv,4.0,180,Awake,Raw,8,7,87.5,7.0,2.5,5.0,5.0,5.5,7.0,8.0,8.4,5.0,9.0,3.1018206338503034
sample_4.csv,4.0,180,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8730691739422431
sample_4.csv,4.0,180,Drowsy,Raw,5,5,100.0,5.0,0.0,5.0,4.4,5.0,5.0,5.0,5.6,4.0,6.0,1.8165507961426328
sample_4.csv,5.0,60,Awake,Processed,29,29,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.021798365122616
sample_4.csv,5.0,60,Awake,Raw,29,29,100.0,5.0,2.0,4.0,4.0,4.0,5.0,6.0,8.0,4.0,10.0,2.7586206896551726
sample_4.csv,5.0,60,Drowsy,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8174386920980926
sample_4.csv,5.0,60,Drowsy,Raw,17,17,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,8.0,2.3208191126279862
sample_4.csv,5.0,120,Awake,Processed,13,13,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.2807549713515336
sample_4.csv,5.0,120,Awake,Raw,13,13,100.0,5.0,1.0,5.0,5.0,5.0,5.0,6.0,7.0,4.0,8.0,3.3175355450236967
sample_4.csv,5.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.9449881876476544
sample_4.csv,5.0,120,Drowsy,Raw,7,7,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.2681110358835475
sample_4.csv,5.0,180,Awake,Processed,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.3,4.0,5.0,1.2081759770277527
sample_4.csv,5.0,180,Awake,Raw,8,8,100.0,5.5,1.0,5.0,5.0,5.0,5.5,6.0,6.0,5.0,6.0,3.1018206338503034
sample_4.csv,5.0,180,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8730691739422431
sample_4.csv,5.0,180,Drowsy,Raw,5,5,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.8165507961426328
sample_5.csv,1.0,60,Awake,Processed,33,14,42.42424242424242,5.5,1.75,5.0,5.0,5.0,5.5,6.75,7.700000000000001,5.0,8.0,1.024590163934426
sample_5.csv,1.0,60,Awake,Raw,24,13,54.166666666666664,6.0,2.0,5.0,5.0,5.0,6.0,7.0,8.600000000000001,4.0,9.0,0.8948927598056642
sample_5.csv,1.0,60,Drowsy,Processed,16,6,37.5,5.0,0.75,5.0,4.5,5.0,5.0,5.75,6.0,4.0,6.0,1.2925385401394998
sample_5.csv,1.0,60,Drowsy,Raw,8,7,87.5,5.0,0.5,5.0,5.0,5.0,5.0,5.5,6.800000000000001,5.0,8.0,0.240441003987802
sample_5.csv,1.0,120,Awake,Processed,14,6,42.857142857142854,6.0,1.5,6.0,6.0,6.0,6.0,7.5,8.5,6.0,9.0,1.1431967177527895
sample_5.csv,1.0,120,Awake,Raw,11,6,54.54545454545454,6.0,0.75,6.0,5.0,5.25,6.0,6.0,6.0,5.0,6.0,0.6734006734006733
sample_5.csv,1.0,120,Drowsy,Processed,8,2,25.0,6.0,1.0,5.0,5.2,5.5,6.0,6.5,6.8,5.0,7.0,1.1455525606469004
sample_5.csv,1.0,120,Drowsy,Raw,2,2,100.0,6.0,1.0,5.0,5.2,5.5,6.0,6.5,6.8,5.0,7.0,0.0338409475465313
sample_5.csv,1.0,180,Awake,Processed,9,3,33.33333333333333,6.0,0.5,6.0,6.0,6.0,6.0,6.5,6.8,6.0,7.0,1.162790697674419
sample_5.csv,1.0,180,Awake,Raw,8,7,87.5,6.0,1.0,6.0,5.0,5.5,6.0,6.5,7.0,5.0,7.0,0.717904002657366
sample_5.csv,1.0,180,Drowsy,Processed,3,1,33.33333333333333,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.566696508504924
sample_5.csv,1.0,180,Drowsy,Raw,2,2,100.0,5.5,0.5,5.0,5.1,5.25,5.5,5.75,5.9,5.0,6.0,0.0
sample_5.csv,2.0,60,Awake,Processed,33,32,96.96969696969697,5.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,9.0,1.024590163934426
sample_5.csv,2.0,60,Awake,Raw,24,22,91.66666666666666,5.0,1.0,5.0,4.0,5.0,5.0,6.0,6.0,4.0,7.0,0.8948927598056642
sample_5.csv,2.0,60,Drowsy,Processed,16,15,93.75,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,1.2925385401394998
sample_5.csv,2.0,60,Drowsy,Raw,8,7,87.5,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.4,4.0,6.0,0.240441003987802
sample_5.csv,2.0,120,Awake,Processed,14,14,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,1.1431967177527895
sample_5.csv,2.0,120,Awake,Raw,11,10,90.9090909090909,5.0,0.0,5.0,4.9,5.0,5.0,5.0,8.2,4.0,10.0,0.6734006734006733
sample_5.csv,2.0,120,Drowsy,Processed,8,8,100.0,5.0,0.25,5.0,4.7,5.0,5.0,5.25,6.6,4.0,8.0,1.1455525606469004
sample_5.csv,2.0,120,Drowsy,Raw,2,2,100.0,5.0,1.0,4.0,4.2,4.5,5.0,5.5,5.8,4.0,6.0,0.0338409475465313
sample_5.csv,2.0,180,Awake,Processed,9,9,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,1.162790697674419
sample_5.csv,2.0,180,Awake,Raw,8,7,87.5,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.4,5.0,6.0,0.717904002657366
sample_5.csv,2.0,180,Drowsy,Processed,3,3,100.0,6.0,1.5,5.0,5.2,5.5,6.0,7.0,7.6,5.0,8.0,1.566696508504924
sample_5.csv,2.0,180,Drowsy,Raw,2,2,100.0,4.5,0.5,4.0,4.1,4.25,4.5,4.75,4.9,4.0,5.0,0.0
sample_5.csv,3.0,60,Awake,Processed,33,33,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,1.024590163934426
sample_5.csv,3.0,60,Awake,Raw,24,23,95.83333333333334,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,10.0,0.8948927598056642
sample_5.csv,3.0,60,Drowsy,Processed,16,16,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.2925385401394998
sample_5.csv,3.0,60,Drowsy,Raw,8,8,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,5.0,4.0,5.0,0.240441003987802
sample_5.csv,3.0,120,Awake,Processed,14,14,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.1431967177527895
sample_5.csv,3.0,120,Awake,Raw,11,11,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,9.0,0.6734006734006733
sample_5.csv,3.0,120,Drowsy,Processed,8,8,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.0,4.0,5.0,1.1455525606469004
sample_5.csv,3.0,120,Drowsy,Raw,2,2,100.0,4.5,0.5,4.0,4.1,4.25,4.5,4.75,4.9,4.0,5.0,0.0338409475465313
sample_5.csv,3.0,180,Awake,Processed,9,9,100.0,5.0,0.0,5.0,4.8,5.0,5.0,5.0,5.0,4.0,5.0,1.162790697674419
sample_5.csv,3.0,180,Awake,Raw,8,8,100.0,4.5,1.0,4.0,4.0,4.0,4.5,5.0,5.3,4.0,6.0,0.717904002657366
sample_5.csv,3.0,180,Drowsy,Processed,3,3,100.0,5.0,0.5,5.0,4.2,4.5,5.0,5.0,5.0,4.0,5.0,1.566696508504924
sample_5.csv,3.0,180,Drowsy,Raw,2,2,100.0,4.5,0.5,4.0,4.1,4.25,4.5,4.75,4.9,4.0,5.0,0.0
sample_5.csv,4.0,60,Awake,Processed,33,33,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.024590163934426
sample_5.csv,4.0,60,Awake,Raw,24,24,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.699999999999999,4.0,8.0,0.8948927598056642
sample_5.csv,4.0,60,Drowsy,Processed,16,16,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.2925385401394998
sample_5.csv,4.0,60,Drowsy,Raw,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.3,4.0,5.0,0.240441003987802
sample_5.csv,4.0,120,Awake,Processed,14,14,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.1431967177527895
sample_5.csv,4.0,120,Awake,Raw,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.6734006734006733
sample_5.csv,4.0,120,Drowsy,Processed,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1455525606469004
sample_5.csv,4.0,120,Drowsy,Raw,2,2,100.0,4.5,0.5,4.0,4.1,4.25,4.5,4.75,4.9,4.0,5.0,0.0338409475465313
sample_5.csv,4.0,180,Awake,Processed,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.162790697674419
sample_5.csv,4.0,180,Awake,Raw,8,8,100.0,4.0,0.25,4.0,4.0,4.0,4.0,4.25,5.0,4.0,5.0,0.717904002657366
sample_5.csv,4.0,180,Drowsy,Processed,3,3,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.566696508504924
sample_5.csv,4.0,180,Drowsy,Raw,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
sample_5.csv,5.0,60,Awake,Processed,33,33,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.024590163934426
sample_5.csv,5.0,60,Awake,Raw,24,24,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.8948927598056642
sample_5.csv,5.0,60,Drowsy,Processed,16,16,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.2925385401394998
sample_5.csv,5.0,60,Drowsy,Raw,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.240441003987802
sample_5.csv,5.0,120,Awake,Processed,14,14,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1431967177527895
sample_5.csv,5.0,120,Awake,Raw,11,11,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.6734006734006733
sample_5.csv,5.0,120,Drowsy,Processed,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.1455525606469004
sample_5.csv,5.0,120,Drowsy,Raw,2,2,100.0,4.5,0.5,4.0,4.1,4.25,4.5,4.75,4.9,4.0,5.0,0.0338409475465313
sample_5.csv,5.0,180,Awake,Processed,9,9,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.162790697674419
sample_5.csv,5.0,180,Awake,Raw,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.717904002657366
sample_5.csv,5.0,180,Drowsy,Processed,3,3,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.566696508504924
sample_5.csv,5.0,180,Drowsy,Raw,2,2,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
sample_6.csv,1.0,60,Awake,Processed,31,19,61.29032258064516,6.0,1.5,5.0,5.0,5.0,6.0,6.5,9.2,5.0,10.0,0.8807588075880758
sample_6.csv,1.0,60,Awake,Raw,31,3,9.67741935483871,8.0,1.0,7.0,7.2,7.5,8.0,8.5,8.8,7.0,9.0,2.413793103448276
sample_6.csv,1.0,60,Drowsy,Processed,17,8,47.05882352941176,5.5,1.25,5.0,5.0,5.0,5.5,6.25,7.8999999999999995,5.0,10.0,1.016260162601626
sample_6.csv,1.0,60,Drowsy,Raw,17,1,5.88235294117647,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.252559726962457
sample_6.csv,1.0,120,Awake,Processed,14,4,28.57142857142857,6.0,0.5,6.0,6.0,6.0,6.0,6.5,7.4,6.0,8.0,1.0609524243850537
sample_6.csv,1.0,120,Awake,Raw,14,0,0.0,,,,,,,,,,,2.759064740443344
sample_6.csv,1.0,120,Drowsy,Processed,7,3,42.857142857142854,7.0,0.5,7.0,7.0,7.0,7.0,7.5,7.8,7.0,8.0,1.0124873439082012
sample_6.csv,1.0,120,Drowsy,Raw,7,0,0.0,,,,,,,,,,,2.5771447948457102
sample_6.csv,1.0,180,Awake,Processed,8,3,37.5,7.0,1.0,6.0,6.2,6.5,7.0,7.5,7.8,6.0,8.0,1.050769140419513
sample_6.csv,1.0,180,Awake,Raw,9,1,11.11111111111111,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.3521505376344085
sample_6.csv,1.0,180,Drowsy,Processed,5,1,20.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0288526056810556
sample_6.csv,1.0,180,Drowsy,Raw,3,0,0.0,,,,,,,,,,,2.96695886716116
sample_6.csv,2.0,60,Awake,Processed,31,30,96.7741935483871,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.100000000000001,4.0,6.0,0.8807588075880758
sample_6.csv,2.0,60,Awake,Raw,31,5,16.129032258064516,5.0,1.0,5.0,5.0,5.0,5.0,6.0,6.6,5.0,7.0,2.413793103448276
sample_6.csv,2.0,60,Drowsy,Processed,17,15,88.23529411764706,5.0,0.5,5.0,5.0,5.0,5.0,5.5,6.0,4.0,7.0,1.016260162601626
sample_6.csv,2.0,60,Drowsy,Raw,17,7,41.17647058823529,6.0,2.0,6.0,4.6,5.5,6.0,7.5,8.4,4.0,9.0,2.252559726962457
sample_6.csv,2.0,120,Awake,Processed,14,14,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.700000000000001,5.0,6.0,1.0609524243850537
sample_6.csv,2.0,120,Awake,Raw,14,3,21.428571428571427,7.0,1.5,6.0,6.2,6.5,7.0,8.0,8.6,6.0,9.0,2.759064740443344
sample_6.csv,2.0,120,Drowsy,Processed,7,7,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0124873439082012
sample_6.csv,2.0,120,Drowsy,Raw,7,3,42.857142857142854,6.0,0.5,6.0,6.0,6.0,6.0,6.5,6.8,6.0,7.0,2.5771447948457102
sample_6.csv,2.0,180,Awake,Processed,8,8,100.0,5.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,1.050769140419513
sample_6.csv,2.0,180,Awake,Raw,9,4,44.44444444444444,8.0,2.5,9.0,5.6,6.5,8.0,9.0,9.0,5.0,9.0,2.3521505376344085
sample_6.csv,2.0,180,Drowsy,Processed,5,5,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.6,5.0,6.0,1.0288526056810556
sample_6.csv,2.0,180,Drowsy,Raw,3,0,0.0,,,,,,,,,,,2.96695886716116
sample_6.csv,3.0,60,Awake,Processed,31,31,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,0.8807588075880758
sample_6.csv,3.0,60,Awake,Raw,31,23,74.19354838709677,6.0,2.5,4.0,4.0,4.5,6.0,7.0,8.8,4.0,9.0,2.413793103448276
sample_6.csv,3.0,60,Drowsy,Processed,17,17,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.016260162601626
sample_6.csv,3.0,60,Drowsy,Raw,17,11,64.70588235294117,5.0,1.5,5.0,4.0,4.5,5.0,6.0,7.0,4.0,10.0,2.252559726962457
sample_6.csv,3.0,120,Awake,Processed,14,14,100.0,5.0,0.0,5.0,4.3,5.0,5.0,5.0,5.0,4.0,5.0,1.0609524243850537
sample_6.csv,3.0,120,Awake,Raw,14,10,71.42857142857143,7.0,3.75,5.0,4.9,5.0,7.0,8.75,9.1,4.0,10.0,2.759064740443344
sample_6.csv,3.0,120,Drowsy,Processed,7,7,100.0,5.0,0.5,5.0,4.0,4.5,5.0,5.0,5.0,4.0,5.0,1.0124873439082012
sample_6.csv,3.0,120,Drowsy,Raw,7,6,85.71428571428571,5.5,3.25,5.0,5.0,5.0,5.5,8.25,9.0,5.0,9.0,2.5771447948457102
sample_6.csv,3.0,180,Awake,Processed,8,8,100.0,5.0,0.0,5.0,4.7,5.0,5.0,5.0,5.0,4.0,5.0,1.050769140419513
sample_6.csv,3.0,180,Awake,Raw,9,7,77.77777777777779,6.0,1.5,5.0,5.0,5.5,6.0,7.0,7.800000000000001,5.0,9.0,2.3521505376344085
sample_6.csv,3.0,180,Drowsy,Processed,5,5,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0288526056810556
sample_6.csv,3.0,180,Drowsy,Raw,3,2,66.66666666666666,7.0,1.0,6.0,6.2,6.5,7.0,7.5,7.8,6.0,8.0,2.96695886716116
sample_6.csv,4.0,60,Awake,Processed,31,31,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.8807588075880758
sample_6.csv,4.0,60,Awake,Raw,31,28,90.32258064516128,5.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,8.0,2.413793103448276
sample_6.csv,4.0,60,Drowsy,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.016260162601626
sample_6.csv,4.0,60,Drowsy,Raw,17,17,100.0,5.0,2.0,4.0,4.0,4.0,5.0,6.0,7.0,4.0,8.0,2.252559726962457
sample_6.csv,4.0,120,Awake,Processed,14,14,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0609524243850537
sample_6.csv,4.0,120,Awake,Raw,14,14,100.0,6.0,1.75,5.0,5.0,5.0,6.0,6.75,7.700000000000001,4.0,10.0,2.759064740443344
sample_6.csv,4.0,120,Drowsy,Processed,7,7,100.0,4.0,0.5,4.0,4.0,4.0,4.0,4.5,5.0,4.0,5.0,1.0124873439082012
sample_6.csv,4.0,120,Drowsy,Raw,7,7,100.0,5.0,1.5,4.0,4.0,4.0,5.0,5.5,6.0,4.0,6.0,2.5771447948457102
sample_6.csv,4.0,180,Awake,Processed,8,8,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.050769140419513
sample_6.csv,4.0,180,Awake,Raw,9,9,100.0,5.0,1.0,5.0,4.0,5.0,5.0,6.0,7.4,4.0,9.0,2.3521505376344085
sample_6.csv,4.0,180,Drowsy,Processed,5,5,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0288526056810556
sample_6.csv,4.0,180,Drowsy,Raw,3,3,100.0,7.0,1.0,7.0,5.4,6.0,7.0,7.0,7.0,5.0,7.0,2.96695886716116
sample_6.csv,5.0,60,Awake,Processed,31,31,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8807588075880758
sample_6.csv,5.0,60,Awake,Raw,31,31,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,6.0,4.0,7.0,2.413793103448276
sample_6.csv,5.0,60,Drowsy,Processed,17,17,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,1.016260162601626
sample_6.csv,5.0,60,Drowsy,Raw,17,17,100.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.4,4.0,8.0,2.252559726962457
sample_6.csv,5.0,120,Awake,Processed,14,14,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0609524243850537
sample_6.csv,5.0,120,Awake,Raw,14,14,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,6.0,2.759064740443344
sample_6.csv,5.0,120,Drowsy,Processed,7,7,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0124873439082012
sample_6.csv,5.0,120,Drowsy,Raw,7,7,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.5771447948457102
sample_6.csv,5.0,180,Awake,Processed,8,8,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.050769140419513
sample_6.csv,5.0,180,Awake,Raw,9,9,100.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.2,4.0,6.0,2.3521505376344085
sample_6.csv,5.0,180,Drowsy,Processed,5,5,100.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.6,4.0,5.0,1.0288526056810556
sample_6.csv,5.0,180,Drowsy,Raw,3,3,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.96695886716116
sample_7.csv,1.0,60,Awake,Processed,34,21,61.76470588235294,5.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,6.0,0.4427792915531335
sample_7.csv,1.0,60,Awake,Raw,36,6,16.666666666666664,5.0,3.0,4.0,4.0,4.25,5.0,7.25,9.0,4.0,10.0,2.07819646629983
sample_7.csv,1.0,60,Drowsy,Processed,11,6,54.54545454545454,6.0,1.5,5.0,5.0,5.25,6.0,6.75,8.0,5.0,9.0,0.8831521739130435
sample_7.csv,1.0,60,Drowsy,Raw,9,5,55.55555555555556,8.0,4.0,4.0,4.4,5.0,8.0,9.0,9.6,4.0,10.0,0.9589041095890412
sample_7.csv,1.0,120,Awake,Processed,17,10,58.82352941176471,5.5,1.0,5.0,5.0,5.0,5.5,6.0,6.0,5.0,6.0,0.7404914170313026
sample_7.csv,1.0,120,Awake,Raw,17,4,23.52941176470588,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.9939168638053395
sample_7.csv,1.0,120,Drowsy,Processed,5,4,80.0,6.5,1.5,5.0,5.3,5.75,6.5,7.25,7.7,5.0,8.0,0.8739495798319328
sample_7.csv,1.0,120,Drowsy,Raw,3,1,33.33333333333333,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0476512335248396
sample_7.csv,1.0,180,Awake,Processed,11,8,72.72727272727273,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.6,5.0,8.0,0.5815253858197271
sample_7.csv,1.0,180,Awake,Raw,10,3,30.0,6.0,1.0,5.0,5.2,5.5,6.0,6.5,6.8,5.0,7.0,1.680109634681036
sample_7.csv,1.0,180,Drowsy,Processed,1,1,100.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.93938716170879
sample_7.csv,1.0,180,Drowsy,Raw,2,2,100.0,7.5,0.5,7.0,7.1,7.25,7.5,7.75,7.9,7.0,8.0,0.6174611256698036
sample_7.csv,2.0,60,Awake,Processed,34,34,100.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,5.699999999999999,4.0,7.0,0.4427792915531335
sample_7.csv,2.0,60,Awake,Raw,36,18,50.0,5.0,2.75,4.0,4.0,4.0,5.0,6.75,7.0,4.0,8.0,2.07819646629983
sample_7.csv,2.0,60,Drowsy,Processed,11,11,100.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,4.0,6.0,0.8831521739130435
sample_7.csv,2.0,60,Drowsy,Raw,9,7,77.77777777777779,5.0,1.5,4.0,4.0,4.5,5.0,6.0,6.800000000000001,4.0,8.0,0.9589041095890412
sample_7.csv,2.0,120,Awake,Processed,17,17,100.0,5.0,0.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,0.7404914170313026
sample_7.csv,2.0,120,Awake,Raw,17,9,52.94117647058824,5.0,2.0,4.0,4.0,4.0,5.0,6.0,7.2,4.0,8.0,1.9939168638053395
sample_7.csv,2.0,120,Drowsy,Processed,5,5,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.6,5.0,6.0,0.8739495798319328
sample_7.csv,2.0,120,Drowsy,Raw,3,3,100.0,6.0,1.5,5.0,5.2,5.5,6.0,7.0,7.6,5.0,8.0,1.0476512335248396
sample_7.csv,2.0,180,Awake,Processed,11,11,100.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.5815253858197271
