session,window_id,window_size_s,label,representation,threshold_pct,selected_m,m_found,min_fnn_percent,fnn_at_selected_m,valid_count_at_selected_m
sample_15.csv,15,60,Awake,Processed,3.0,4.0,True,1.0869565217391304,2.0889487870619945,1484.0
sample_15.csv,15,60,Awake,Processed,4.0,4.0,True,1.0869565217391304,2.0889487870619945,1484.0
sample_15.csv,15,60,Awake,Processed,5.0,4.0,True,1.0869565217391304,2.0889487870619945,1484.0
sample_15.csv,15,60,Awake,Raw,1.0,,False,2.1843003412969284,,
sample_15.csv,15,60,Awake,Raw,2.0,,False,2.1843003412969284,,
sample_15.csv,15,60,Awake,Raw,3.0,6.0,True,2.1843003412969284,2.4489795918367347,1470.0
sample_15.csv,15,60,Awake,Raw,4.0,5.0,True,2.1843003412969284,3.186440677966101,1475.0
sample_15.csv,15,60,Awake,Raw,5.0,4.0,True,2.1843003412969284,4.121621621621622,1480.0
sample_15.csv,15,120,Awake,Processed,1.0,7.0,True,0.5385392123864019,0.5385392123864019,2971.0
sample_15.csv,15,120,Awake,Processed,2.0,5.0,True,0.5385392123864019,1.443437395099027,2979.0
sample_15.csv,15,120,Awake,Processed,3.0,4.0,True,0.5385392123864019,2.1454911163258465,2983.0
sample_15.csv,15,120,Awake,Processed,4.0,4.0,True,0.5385392123864019,2.1454911163258465,2983.0
sample_15.csv,15,120,Awake,Processed,5.0,4.0,True,0.5385392123864019,2.1454911163258465,2983.0
sample_15.csv,15,120,Awake,Raw,1.0,,False,1.7851128326035703,,
sample_15.csv,15,120,Awake,Raw,2.0,6.0,True,1.7851128326035703,1.7851128326035703,2969.0
sample_15.csv,15,120,Awake,Raw,3.0,5.0,True,1.7851128326035703,2.219233355749832,2974.0
sample_15.csv,15,120,Awake,Raw,4.0,4.0,True,1.7851128326035703,3.1889895938234303,2979.0
sample_15.csv,15,120,Awake,Raw,5.0,4.0,True,1.7851128326035703,3.1889895938234303,2979.0
sample_15.csv,16,60,Awake,Processed,1.0,5.0,True,0.4755434782608696,0.6081081081081081,1480.0
sample_15.csv,16,60,Awake,Processed,2.0,4.0,True,0.4755434782608696,1.6172506738544474,1484.0
sample_15.csv,16,60,Awake,Processed,3.0,4.0,True,0.4755434782608696,1.6172506738544474,1484.0
sample_15.csv,16,60,Awake,Processed,4.0,4.0,True,0.4755434782608696,1.6172506738544474,1484.0
sample_15.csv,16,60,Awake,Processed,5.0,4.0,True,0.4755434782608696,1.6172506738544474,1484.0
sample_15.csv,16,60,Awake,Raw,1.0,,False,1.2371134020618555,,
sample_15.csv,16,60,Awake,Raw,2.0,5.0,True,1.2371134020618555,1.8983050847457623,1475.0
sample_15.csv,16,60,Awake,Raw,3.0,5.0,True,1.2371134020618555,1.8983050847457623,1475.0
sample_15.csv,16,60,Awake,Raw,4.0,4.0,True,1.2371134020618555,3.1081081081081083,1480.0
sample_15.csv,16,60,Awake,Raw,5.0,4.0,True,1.2371134020618555,3.1081081081081083,1480.0
sample_15.csv,17,60,Awake,Processed,1.0,,False,1.4905149051490514,,
sample_15.csv,17,60,Awake,Processed,2.0,4.0,True,1.4905149051490514,1.8867924528301887,1484.0
sample_15.csv,17,60,Awake,Processed,3.0,4.0,True,1.4905149051490514,1.8867924528301887,1484.0
sample_15.csv,17,60,Awake,Processed,4.0,4.0,True,1.4905149051490514,1.8867924528301887,1484.0
sample_15.csv,17,60,Awake,Processed,5.0,4.0,True,1.4905149051490514,1.8867924528301887,1484.0
sample_15.csv,17,60,Awake,Raw,1.0,,False,3.103448275862069,,
sample_15.csv,17,60,Awake,Raw,2.0,,False,3.103448275862069,,
sample_15.csv,17,60,Awake,Raw,3.0,,False,3.103448275862069,,
sample_15.csv,17,60,Awake,Raw,4.0,8.0,True,3.103448275862069,3.150684931506849,1460.0
sample_15.csv,17,60,Awake,Raw,5.0,6.0,True,3.103448275862069,4.149659863945578,1470.0
sample_15.csv,17,120,Drowsy,Raw,1.0,9.0,True,0.7786052809749492,0.7786052809749492,2954.0
sample_15.csv,17,120,Drowsy,Raw,2.0,5.0,True,0.7786052809749492,1.6812373907195697,2974.0
sample_15.csv,17,120,Drowsy,Raw,3.0,5.0,True,0.7786052809749492,1.6812373907195697,2974.0
sample_15.csv,17,120,Drowsy,Raw,4.0,4.0,True,0.7786052809749492,3.0211480362537766,2979.0
sample_15.csv,17,120,Drowsy,Raw,5.0,4.0,True,0.7786052809749492,3.0211480362537766,2979.0
sample_15.csv,18,60,Awake,Processed,1.0,5.0,True,0.5434782608695652,0.7432432432432433,1480.0
sample_15.csv,18,60,Awake,Processed,2.0,4.0,True,0.5434782608695652,1.8867924528301887,1484.0
sample_15.csv,18,60,Awake,Processed,3.0,4.0,True,0.5434782608695652,1.8867924528301887,1484.0
sample_15.csv,18,60,Awake,Processed,4.0,4.0,True,0.5434782608695652,1.8867924528301887,1484.0
sample_15.csv,18,60,Awake,Processed,5.0,3.0,True,0.5434782608695652,4.435483870967742,1488.0
sample_15.csv,18,60,Awake,Raw,1.0,10.0,True,0.7586206896551724,0.7586206896551724,1450.0
sample_15.csv,18,60,Awake,Raw,2.0,6.0,True,0.7586206896551724,1.020408163265306,1470.0
sample_15.csv,18,60,Awake,Raw,3.0,5.0,True,0.7586206896551724,2.169491525423729,1475.0
sample_15.csv,18,60,Awake,Raw,4.0,5.0,True,0.7586206896551724,2.169491525423729,1475.0
sample_15.csv,18,60,Awake,Raw,5.0,4.0,True,0.7586206896551724,4.1891891891891895,1480.0
sample_15.csv,18,120,Drowsy,Processed,1.0,10.0,True,0.8448800270361609,0.8448800270361609,2959.0
sample_15.csv,18,120,Drowsy,Processed,2.0,5.0,True,0.8448800270361609,1.4770057066129574,2979.0
sample_15.csv,18,120,Drowsy,Processed,3.0,4.0,True,0.8448800270361609,2.748910492792491,2983.0
sample_15.csv,18,120,Drowsy,Processed,4.0,4.0,True,0.8448800270361609,2.748910492792491,2983.0
sample_15.csv,18,120,Drowsy,Processed,5.0,4.0,True,0.8448800270361609,2.748910492792491,2983.0
sample_15.csv,19,60,Awake,Processed,1.0,8.0,True,0.8174386920980926,0.8174386920980926,1468.0
sample_15.csv,19,60,Awake,Processed,2.0,5.0,True,0.8174386920980926,1.6891891891891893,1480.0
sample_15.csv,19,60,Awake,Processed,3.0,4.0,True,0.8174386920980926,2.4932614555256065,1484.0
sample_15.csv,19,60,Awake,Processed,4.0,4.0,True,0.8174386920980926,2.4932614555256065,1484.0
sample_15.csv,19,60,Awake,Processed,5.0,4.0,True,0.8174386920980926,2.4932614555256065,1484.0
sample_15.csv,19,60,Awake,Raw,1.0,,False,3.0821917808219177,,
sample_15.csv,19,60,Awake,Raw,2.0,,False,3.0821917808219177,,
sample_15.csv,19,60,Awake,Raw,3.0,,False,3.0821917808219177,,
sample_15.csv,19,60,Awake,Raw,4.0,5.0,True,3.0821917808219177,3.457627118644068,1475.0
sample_15.csv,19,60,Awake,Raw,5.0,5.0,True,3.0821917808219177,3.457627118644068,1475.0
sample_15.csv,20,60,Awake,Processed,1.0,6.0,True,0.9485094850948508,0.9485094850948508,1476.0
sample_15.csv,20,60,Awake,Processed,2.0,5.0,True,0.9485094850948508,1.148648648648649,1480.0
sample_15.csv,20,60,Awake,Processed,3.0,4.0,True,0.9485094850948508,2.762803234501348,1484.0
sample_15.csv,20,60,Awake,Processed,4.0,4.0,True,0.9485094850948508,2.762803234501348,1484.0
sample_15.csv,20,60,Awake,Processed,5.0,4.0,True,0.9485094850948508,2.762803234501348,1484.0
sample_15.csv,21,60,Awake,Processed,1.0,5.0,True,0.2038043478260869,0.945945945945946,1480.0
sample_15.csv,21,60,Awake,Processed,2.0,5.0,True,0.2038043478260869,0.945945945945946,1480.0
sample_15.csv,21,60,Awake,Processed,3.0,4.0,True,0.2038043478260869,2.2911051212938007,1484.0
sample_15.csv,21,60,Awake,Processed,4.0,4.0,True,0.2038043478260869,2.2911051212938007,1484.0
sample_15.csv,21,60,Awake,Processed,5.0,4.0,True,0.2038043478260869,2.2911051212938007,1484.0
sample_15.csv,21,60,Awake,Raw,1.0,,False,1.4965986394557822,,
sample_15.csv,21,60,Awake,Raw,2.0,5.0,True,1.4965986394557822,1.8305084745762712,1475.0
sample_15.csv,21,60,Awake,Raw,3.0,4.0,True,1.4965986394557822,2.5,1480.0
sample_15.csv,21,60,Awake,Raw,4.0,4.0,True,1.4965986394557822,2.5,1480.0
sample_15.csv,21,60,Awake,Raw,5.0,4.0,True,1.4965986394557822,2.5,1480.0
sample_15.csv,22,60,Awake,Processed,1.0,,False,2.032520325203252,,
sample_15.csv,22,60,Awake,Processed,2.0,,False,2.032520325203252,,
sample_15.csv,22,60,Awake,Processed,3.0,6.0,True,2.032520325203252,2.032520325203252,1476.0
sample_15.csv,22,60,Awake,Processed,4.0,4.0,True,2.032520325203252,3.975741239892183,1484.0
sample_15.csv,22,60,Awake,Processed,5.0,4.0,True,2.032520325203252,3.975741239892183,1484.0
sample_15.csv,24,60,Awake,Processed,1.0,5.0,True,0.2032520325203252,0.8783783783783784,1480.0
sample_15.csv,24,60,Awake,Processed,2.0,4.0,True,0.2032520325203252,1.1455525606469004,1484.0
sample_15.csv,24,60,Awake,Processed,3.0,4.0,True,0.2032520325203252,1.1455525606469004,1484.0
sample_15.csv,24,60,Awake,Processed,4.0,4.0,True,0.2032520325203252,1.1455525606469004,1484.0
sample_15.csv,24,60,Awake,Processed,5.0,4.0,True,0.2032520325203252,1.1455525606469004,1484.0
sample_15.csv,24,60,Awake,Raw,1.0,,False,1.718213058419244,,
sample_15.csv,24,60,Awake,Raw,2.0,8.0,True,1.718213058419244,1.9863013698630136,1460.0
sample_15.csv,24,60,Awake,Raw,3.0,5.0,True,1.718213058419244,2.847457627118644,1475.0
sample_15.csv,24,60,Awake,Raw,4.0,4.0,True,1.718213058419244,3.716216216216216,1480.0
sample_15.csv,24,60,Awake,Raw,5.0,4.0,True,1.718213058419244,3.716216216216216,1480.0
sample_15.csv,25,60,Awake,Processed,1.0,4.0,True,0.3396739130434782,0.7412398921832885,1484.0
sample_15.csv,25,60,Awake,Processed,2.0,4.0,True,0.3396739130434782,0.7412398921832885,1484.0
sample_15.csv,25,60,Awake,Processed,3.0,4.0,True,0.3396739130434782,0.7412398921832885,1484.0
sample_15.csv,25,60,Awake,Processed,4.0,4.0,True,0.3396739130434782,0.7412398921832885,1484.0
sample_15.csv,25,60,Awake,Processed,5.0,4.0,True,0.3396739130434782,0.7412398921832885,1484.0
sample_15.csv,25,60,Awake,Raw,1.0,,False,2.88659793814433,,
sample_15.csv,25,60,Awake,Raw,2.0,,False,2.88659793814433,,
sample_15.csv,25,60,Awake,Raw,3.0,9.0,True,2.88659793814433,2.88659793814433,1455.0
sample_15.csv,25,60,Awake,Raw,4.0,5.0,True,2.88659793814433,4.0,1475.0
sample_15.csv,25,60,Awake,Raw,5.0,5.0,True,2.88659793814433,4.0,1475.0
sample_15.csv,27,60,Drowsy,Processed,1.0,4.0,True,0.3387533875338753,0.6064690026954178,1484.0
sample_15.csv,27,60,Drowsy,Processed,2.0,4.0,True,0.3387533875338753,0.6064690026954178,1484.0
sample_15.csv,27,60,Drowsy,Processed,3.0,4.0,True,0.3387533875338753,0.6064690026954178,1484.0
sample_15.csv,27,60,Drowsy,Processed,4.0,4.0,True,0.3387533875338753,0.6064690026954178,1484.0
sample_15.csv,27,60,Drowsy,Processed,5.0,3.0,True,0.3387533875338753,4.301075268817205,1488.0
sample_15.csv,27,60,Drowsy,Raw,1.0,5.0,True,0.409556313993174,0.4745762711864406,1475.0
sample_15.csv,27,60,Drowsy,Raw,2.0,4.0,True,0.409556313993174,1.351351351351351,1480.0
sample_15.csv,27,60,Drowsy,Raw,3.0,4.0,True,0.409556313993174,1.351351351351351,1480.0
sample_15.csv,27,60,Drowsy,Raw,4.0,4.0,True,0.409556313993174,1.351351351351351,1480.0
sample_15.csv,27,60,Drowsy,Raw,5.0,4.0,True,0.409556313993174,1.351351351351351,1480.0
sample_15.csv,29,60,Awake,Processed,1.0,8.0,True,0.7534246575342466,0.9536784741144414,1468.0
sample_15.csv,29,60,Awake,Processed,2.0,5.0,True,0.7534246575342466,1.7567567567567568,1480.0
sample_15.csv,29,60,Awake,Processed,3.0,4.0,True,0.7534246575342466,2.0215633423180592,1484.0
sample_15.csv,29,60,Awake,Processed,4.0,4.0,True,0.7534246575342466,2.0215633423180592,1484.0
sample_15.csv,29,60,Awake,Processed,5.0,4.0,True,0.7534246575342466,2.0215633423180592,1484.0
sample_15.csv,29,60,Awake,Raw,1.0,8.0,True,0.6896551724137931,0.8904109589041096,1460.0
sample_15.csv,29,60,Awake,Raw,2.0,6.0,True,0.6896551724137931,1.4965986394557822,1470.0
sample_15.csv,29,60,Awake,Raw,3.0,5.0,True,0.6896551724137931,2.101694915254237,1475.0
sample_15.csv,29,60,Awake,Raw,4.0,5.0,True,0.6896551724137931,2.101694915254237,1475.0
sample_15.csv,29,60,Awake,Raw,5.0,4.0,True,0.6896551724137931,4.121621621621622,1480.0
sample_15.csv,30,60,Drowsy,Processed,1.0,8.0,True,0.4768392370572207,0.4768392370572207,1468.0
sample_15.csv,30,60,Drowsy,Processed,2.0,4.0,True,0.4768392370572207,1.6172506738544474,1484.0
sample_15.csv,30,60,Drowsy,Processed,3.0,4.0,True,0.4768392370572207,1.6172506738544474,1484.0
sample_15.csv,30,60,Drowsy,Processed,4.0,4.0,True,0.4768392370572207,1.6172506738544474,1484.0
sample_15.csv,30,60,Drowsy,Processed,5.0,4.0,True,0.4768392370572207,1.6172506738544474,1484.0
sample_15.csv,30,60,Drowsy,Raw,1.0,,False,2.653061224489796,,
sample_15.csv,30,60,Drowsy,Raw,2.0,,False,2.653061224489796,,
sample_15.csv,30,60,Drowsy,Raw,3.0,5.0,True,2.653061224489796,2.779661016949152,1475.0
sample_15.csv,30,60,Drowsy,Raw,4.0,4.0,True,2.653061224489796,3.040540540540541,1480.0
sample_15.csv,30,60,Drowsy,Raw,5.0,4.0,True,2.653061224489796,3.040540540540541,1480.0
sample_15.csv,31,60,Drowsy,Processed,1.0,5.0,True,0.8108108108108109,0.8108108108108109,1480.0
sample_15.csv,31,60,Drowsy,Processed,2.0,4.0,True,0.8108108108108109,1.5498652291105122,1484.0
sample_15.csv,31,60,Drowsy,Processed,3.0,4.0,True,0.8108108108108109,1.5498652291105122,1484.0
sample_15.csv,31,60,Drowsy,Processed,4.0,4.0,True,0.8108108108108109,1.5498652291105122,1484.0
sample_15.csv,31,60,Drowsy,Processed,5.0,4.0,True,0.8108108108108109,1.5498652291105122,1484.0
sample_15.csv,31,60,Drowsy,Raw,1.0,,False,1.7123287671232876,,
sample_15.csv,31,60,Drowsy,Raw,2.0,6.0,True,1.7123287671232876,1.9047619047619049,1470.0
sample_15.csv,31,60,Drowsy,Raw,3.0,5.0,True,1.7123287671232876,2.101694915254237,1475.0
sample_15.csv,31,60,Drowsy,Raw,4.0,4.0,True,1.7123287671232876,3.040540540540541,1480.0
sample_15.csv,31,60,Drowsy,Raw,5.0,4.0,True,1.7123287671232876,3.040540540540541,1480.0
sample_15.csv,32,60,Awake,Processed,1.0,5.0,True,0.4755434782608696,0.8783783783783784,1480.0
sample_15.csv,32,60,Awake,Processed,2.0,4.0,True,0.4755434782608696,1.8867924528301887,1484.0
sample_15.csv,32,60,Awake,Processed,3.0,4.0,True,0.4755434782608696,1.8867924528301887,1484.0
sample_15.csv,32,60,Awake,Processed,4.0,4.0,True,0.4755434782608696,1.8867924528301887,1484.0
sample_15.csv,32,60,Awake,Processed,5.0,4.0,True,0.4755434782608696,1.8867924528301887,1484.0
sample_15.csv,32,60,Awake,Raw,1.0,,False,1.9863013698630136,,
sample_15.csv,32,60,Awake,Raw,2.0,8.0,True,1.9863013698630136,1.9863013698630136,1460.0
sample_15.csv,32,60,Awake,Raw,3.0,5.0,True,1.9863013698630136,2.0338983050847457,1475.0
sample_15.csv,32,60,Awake,Raw,4.0,4.0,True,1.9863013698630136,3.040540540540541,1480.0
sample_15.csv,32,60,Awake,Raw,5.0,4.0,True,1.9863013698630136,3.040540540540541,1480.0
sample_15.csv,33,60,Awake,Processed,1.0,5.0,True,0.8152173913043478,0.8783783783783784,1480.0
sample_15.csv,33,60,Awake,Processed,2.0,4.0,True,0.8152173913043478,1.3477088948787064,1484.0
sample_15.csv,33,60,Awake,Processed,3.0,4.0,True,0.8152173913043478,1.3477088948787064,1484.0
sample_15.csv,33,60,Awake,Processed,4.0,4.0,True,0.8152173913043478,1.3477088948787064,1484.0
sample_15.csv,33,60,Awake,Processed,5.0,4.0,True,0.8152173913043478,1.3477088948787064,1484.0
sample_15.csv,33,60,Awake,Raw,1.0,,False,2.2448979591836733,,
sample_15.csv,33,60,Awake,Raw,2.0,,False,2.2448979591836733,,
sample_15.csv,33,60,Awake,Raw,3.0,5.0,True,2.2448979591836733,2.5084745762711864,1475.0
sample_15.csv,33,60,Awake,Raw,4.0,4.0,True,2.2448979591836733,3.5135135135135136,1480.0
sample_15.csv,33,60,Awake,Raw,5.0,4.0,True,2.2448979591836733,3.5135135135135136,1480.0
sample_15.csv,36,60,Awake,Processed,1.0,4.0,True,0.2038043478260869,0.9433962264150944,1484.0
sample_15.csv,36,60,Awake,Processed,2.0,4.0,True,0.2038043478260869,0.9433962264150944,1484.0
sample_15.csv,36,60,Awake,Processed,3.0,4.0,True,0.2038043478260869,0.9433962264150944,1484.0
sample_15.csv,36,60,Awake,Processed,4.0,3.0,True,0.2038043478260869,3.763440860215054,1488.0
sample_15.csv,36,60,Awake,Processed,5.0,3.0,True,0.2038043478260869,3.763440860215054,1488.0
sample_15.csv,36,60,Awake,Raw,1.0,,False,1.9047619047619049,,
sample_15.csv,36,60,Awake,Raw,2.0,6.0,True,1.9047619047619049,1.9047619047619049,1470.0
sample_15.csv,36,60,Awake,Raw,3.0,4.0,True,1.9047619047619049,2.5,1480.0
sample_15.csv,36,60,Awake,Raw,4.0,4.0,True,1.9047619047619049,2.5,1480.0
sample_15.csv,36,60,Awake,Raw,5.0,4.0,True,1.9047619047619049,2.5,1480.0
sample_15.csv,37,60,Drowsy,Processed,1.0,,False,1.2907608695652173,,
sample_15.csv,37,60,Drowsy,Processed,2.0,4.0,True,1.2907608695652173,1.954177897574124,1484.0
sample_15.csv,37,60,Drowsy,Processed,3.0,4.0,True,1.2907608695652173,1.954177897574124,1484.0
sample_15.csv,37,60,Drowsy,Processed,4.0,4.0,True,1.2907608695652173,1.954177897574124,1484.0
sample_15.csv,37,60,Drowsy,Processed,5.0,4.0,True,1.2907608695652173,1.954177897574124,1484.0
sample_15.csv,37,60,Drowsy,Raw,1.0,9.0,True,0.6206896551724138,0.7560137457044673,1455.0
sample_15.csv,37,60,Drowsy,Raw,2.0,5.0,True,0.6206896551724138,1.8983050847457623,1475.0
sample_15.csv,37,60,Drowsy,Raw,3.0,4.0,True,0.6206896551724138,2.7702702702702706,1480.0
sample_15.csv,37,60,Drowsy,Raw,4.0,4.0,True,0.6206896551724138,2.7702702702702706,1480.0
sample_15.csv,37,60,Drowsy,Raw,5.0,4.0,True,0.6206896551724138,2.7702702702702706,1480.0
sample_15.csv,38,60,Drowsy,Processed,1.0,5.0,True,0.544959128065395,0.945945945945946,1480.0
sample_15.csv,38,60,Drowsy,Processed,2.0,4.0,True,0.544959128065395,1.1455525606469004,1484.0
sample_15.csv,38,60,Drowsy,Processed,3.0,4.0,True,0.544959128065395,1.1455525606469004,1484.0
sample_15.csv,38,60,Drowsy,Processed,4.0,4.0,True,0.544959128065395,1.1455525606469004,1484.0
sample_15.csv,38,60,Drowsy,Processed,5.0,3.0,True,0.544959128065395,4.56989247311828,1488.0
sample_15.csv,39,60,Drowsy,Processed,1.0,6.0,True,0.7452574525745257,0.7452574525745257,1476.0
sample_15.csv,39,60,Drowsy,Processed,2.0,5.0,True,0.7452574525745257,1.5540540540540542,1480.0
sample_15.csv,39,60,Drowsy,Processed,3.0,4.0,True,0.7452574525745257,2.0215633423180592,1484.0
sample_15.csv,39,60,Drowsy,Processed,4.0,4.0,True,0.7452574525745257,2.0215633423180592,1484.0
sample_15.csv,39,60,Drowsy,Processed,5.0,4.0,True,0.7452574525745257,2.0215633423180592,1484.0
sample_15.csv,39,60,Drowsy,Raw,1.0,,False,1.5699658703071673,,
sample_15.csv,39,60,Drowsy,Raw,2.0,6.0,True,1.5699658703071673,1.8367346938775515,1470.0
sample_15.csv,39,60,Drowsy,Raw,3.0,4.0,True,1.5699658703071673,2.702702702702702,1480.0
sample_15.csv,39,60,Drowsy,Raw,4.0,4.0,True,1.5699658703071673,2.702702702702702,1480.0
sample_15.csv,39,60,Drowsy,Raw,5.0,4.0,True,1.5699658703071673,2.702702702702702,1480.0
sample_17.csv,1,60,Awake,Processed,1.0,7.0,True,0.547945205479452,0.6793478260869565,1472.0
sample_17.csv,1,60,Awake,Processed,2.0,5.0,True,0.547945205479452,1.4864864864864866,1480.0
sample_17.csv,1,60,Awake,Processed,3.0,4.0,True,0.547945205479452,2.4932614555256065,1484.0
sample_17.csv,1,60,Awake,Processed,4.0,4.0,True,0.547945205479452,2.4932614555256065,1484.0
sample_17.csv,1,60,Awake,Processed,5.0,4.0,True,0.547945205479452,2.4932614555256065,1484.0
sample_17.csv,1,60,Awake,Raw,1.0,,False,1.9178082191780823,,
sample_17.csv,1,60,Awake,Raw,2.0,6.0,True,1.9178082191780823,1.9727891156462585,1470.0
sample_17.csv,1,60,Awake,Raw,3.0,5.0,True,1.9178082191780823,2.779661016949152,1475.0
sample_17.csv,1,60,Awake,Raw,4.0,4.0,True,1.9178082191780823,3.716216216216216,1480.0
sample_17.csv,1,60,Awake,Raw,5.0,4.0,True,1.9178082191780823,3.716216216216216,1480.0
sample_17.csv,1,120,Awake,Processed,1.0,6.0,True,0.3717472118959107,0.8403361344537815,2975.0
sample_17.csv,1,120,Awake,Processed,2.0,5.0,True,0.3717472118959107,1.3091641490433032,2979.0
sample_17.csv,1,120,Awake,Processed,3.0,4.0,True,0.3717472118959107,2.7153871940998995,2983.0
sample_17.csv,1,120,Awake,Processed,4.0,4.0,True,0.3717472118959107,2.7153871940998995,2983.0
sample_17.csv,1,120,Awake,Processed,5.0,4.0,True,0.3717472118959107,2.7153871940998995,2983.0
sample_17.csv,1,120,Awake,Raw,1.0,,False,1.69548999660902,,
sample_17.csv,1,120,Awake,Raw,2.0,8.0,True,1.69548999660902,1.858736059479554,2959.0
sample_17.csv,1,120,Awake,Raw,3.0,5.0,True,1.69548999660902,2.757229320780094,2974.0
sample_17.csv,1,120,Awake,Raw,4.0,5.0,True,1.69548999660902,2.757229320780094,2974.0
sample_17.csv,1,120,Awake,Raw,5.0,4.0,True,1.69548999660902,4.229607250755287,2979.0
sample_17.csv,1,180,Awake,Processed,1.0,6.0,True,0.6709908297919929,0.8938547486033519,4475.0
sample_17.csv,1,180,Awake,Processed,2.0,5.0,True,0.6709908297919929,1.5851752623353428,4479.0
sample_17.csv,1,180,Awake,Processed,3.0,5.0,True,0.6709908297919929,1.5851752623353428,4479.0
sample_17.csv,1,180,Awake,Processed,4.0,4.0,True,0.6709908297919929,3.769797010930181,4483.0
sample_17.csv,1,180,Awake,Processed,5.0,4.0,True,0.6709908297919929,3.769797010930181,4483.0
sample_17.csv,1,180,Awake,Raw,1.0,,False,1.1661807580174928,,
sample_17.csv,1,180,Awake,Raw,2.0,6.0,True,1.1661807580174928,1.7901096442157085,4469.0
sample_17.csv,1,180,Awake,Raw,3.0,5.0,True,1.1661807580174928,2.413947250782298,4474.0
sample_17.csv,1,180,Awake,Raw,4.0,5.0,True,1.1661807580174928,2.413947250782298,4474.0
sample_17.csv,1,180,Awake,Raw,5.0,4.0,True,1.1661807580174928,4.3536503683858,4479.0
sample_17.csv,2,60,Awake,Processed,1.0,6.0,True,0.3415300546448087,0.6097560975609756,1476.0
sample_17.csv,2,60,Awake,Processed,2.0,5.0,True,0.3415300546448087,1.0135135135135136,1480.0
sample_17.csv,2,60,Awake,Processed,3.0,4.0,True,0.3415300546448087,2.4258760107816717,1484.0
sample_17.csv,2,60,Awake,Processed,4.0,4.0,True,0.3415300546448087,2.4258760107816717,1484.0
sample_17.csv,2,60,Awake,Processed,5.0,4.0,True,0.3415300546448087,2.4258760107816717,1484.0
sample_17.csv,2,60,Awake,Raw,1.0,,False,2.0689655172413794,,
sample_17.csv,2,60,Awake,Raw,2.0,,False,2.0689655172413794,,
sample_17.csv,2,60,Awake,Raw,3.0,6.0,True,2.0689655172413794,2.7891156462585034,1470.0
sample_17.csv,2,60,Awake,Raw,4.0,5.0,True,2.0689655172413794,3.050847457627119,1475.0
sample_17.csv,2,60,Awake,Raw,5.0,4.0,True,2.0689655172413794,4.72972972972973,1480.0
sample_17.csv,2,120,Awake,Processed,1.0,6.0,True,0.6058566139347021,0.6722689075630253,2975.0
sample_17.csv,2,120,Awake,Processed,2.0,5.0,True,0.6058566139347021,1.1077542799597182,2979.0
sample_17.csv,2,120,Awake,Processed,3.0,5.0,True,0.6058566139347021,1.1077542799597182,2979.0
sample_17.csv,2,120,Awake,Processed,4.0,4.0,True,0.6058566139347021,3.352329869259135,2983.0
sample_17.csv,2,120,Awake,Processed,5.0,4.0,True,0.6058566139347021,3.352329869259135,2983.0
sample_17.csv,2,120,Awake,Raw,1.0,,False,2.882332994235334,,
sample_17.csv,2,120,Awake,Raw,2.0,,False,2.882332994235334,,
sample_17.csv,2,120,Awake,Raw,3.0,8.0,True,2.882332994235334,2.94018249408584,2959.0
sample_17.csv,2,120,Awake,Raw,4.0,6.0,True,2.882332994235334,3.536544291007073,2969.0
sample_17.csv,2,120,Awake,Raw,5.0,5.0,True,2.882332994235334,4.539340954942838,2974.0
sample_17.csv,2,180,Awake,Processed,1.0,6.0,True,0.5139664804469274,0.5139664804469274,4475.0
sample_17.csv,2,180,Awake,Processed,2.0,5.0,True,0.5139664804469274,1.4735432016075016,4479.0
sample_17.csv,2,180,Awake,Processed,3.0,5.0,True,0.5139664804469274,1.4735432016075016,4479.0
sample_17.csv,2,180,Awake,Processed,4.0,4.0,True,0.5139664804469274,3.279054204773589,4483.0
sample_17.csv,2,180,Awake,Processed,5.0,4.0,True,0.5139664804469274,3.279054204773589,4483.0
sample_17.csv,2,180,Awake,Raw,1.0,,False,2.402334979793444,,
sample_17.csv,2,180,Awake,Raw,2.0,,False,2.402334979793444,,
sample_17.csv,2,180,Awake,Raw,3.0,7.0,True,2.402334979793444,2.956989247311828,4464.0
sample_17.csv,2,180,Awake,Raw,4.0,5.0,True,2.402334979793444,3.48681269557443,4474.0
sample_17.csv,2,180,Awake,Raw,5.0,5.0,True,2.402334979793444,3.48681269557443,4474.0
sample_17.csv,3,60,Awake,Processed,1.0,5.0,True,0.7472826086956522,0.8783783783783784,1480.0
sample_17.csv,3,60,Awake,Processed,2.0,5.0,True,0.7472826086956522,0.8783783783783784,1480.0
sample_17.csv,3,60,Awake,Processed,3.0,5.0,True,0.7472826086956522,0.8783783783783784,1480.0
sample_17.csv,3,60,Awake,Processed,4.0,4.0,True,0.7472826086956522,3.0997304582210243,1484.0
sample_17.csv,3,60,Awake,Processed,5.0,4.0,True,0.7472826086956522,3.0997304582210243,1484.0
sample_17.csv,3,60,Awake,Raw,1.0,,False,2.73972602739726,,
sample_17.csv,3,60,Awake,Raw,2.0,,False,2.73972602739726,,
sample_17.csv,3,60,Awake,Raw,3.0,8.0,True,2.73972602739726,2.73972602739726,1460.0
sample_17.csv,3,60,Awake,Raw,4.0,6.0,True,2.73972602739726,3.333333333333333,1470.0
sample_17.csv,3,60,Awake,Raw,5.0,4.0,True,2.73972602739726,4.9324324324324325,1480.0
sample_17.csv,3,120,Awake,Processed,1.0,6.0,True,0.3361344537815126,0.3361344537815126,2975.0
